Country_Code,year,NGDP,NGDPD,GGR,GGX,PCPI,PPPEX,PCPI_2020,PCPI_2020_multiplier,GGR_in_2020_LCU,GGX_in_2020_LCU,EX_RATE,GGR_in_2020_USD,GGX_in_2020_USD,Fiscal_Deficit_in_2020_USD,Avg_Fiscal_Deficit_Pre_2019,Excess_Fiscal_Deficit,Excess_Fiscal_Deficit_2020,Excess_Fiscal_Deficit_2021,Excess_Fiscal_Deficit_2020_2021,country_number,Resource_Rich,Oil_Gas_Rich,Region_Code,Reg,IDA,Country,Income_Group,Country_Code2,Small_States,IBRD_IDA
ATG,2020,3.75,1.389,0.67,1.127,102.085,2.049,102.085,1,0.67,1.127,2.699784017,0.248168,0.4174408,0.1692728,0.034430003,0.134842797,0.134842797,0.041158867,0.176001664,4,NO,NO,LAC,Latin America & the Caribbean,NO,Antigua and Barbuda,High Income,AG,YES,IBRD
ATG,2021,3.963,1.468,0.88,1.086,103.056,2.024,102.085,0.990577938,0.871708586,1.075767641,2.699591281,0.322903912,0.398492782,0.07558887,0.034430003,0.041158867,0.134842797,0.041158867,0.176001664,4,NO,NO,LAC,Latin America & the Caribbean,NO,Antigua and Barbuda,High Income,AG,YES,IBRD
ATG,2022,4.462,1.653,1.04,1.115,104.508,2.016,102.085,0.976815172,1.015887779,1.089148917,2.699334543,0.37634749,0.403487934,0.027140444,0.034430003,-0.007289559,0.134842797,0.041158867,0.176001664,4,NO,NO,LAC,Latin America & the Caribbean,NO,Antigua and Barbuda,High Income,AG,YES,IBRD
ATG,2023,4.909,1.818,1.182,1.139,106.235,2.013,102.085,0.960935662,1.135825952,1.094505718,2.700220022,0.420642001,0.405339457,-0.015302543,0.034430003,-0.049732546,0.134842797,0.041158867,0.176001664,4,NO,NO,LAC,Latin America & the Caribbean,NO,Antigua and Barbuda,High Income,AG,YES,IBRD
ATG,2024,5.201,1.926,1.249,1.197,108.25,2.012,102.085,0.943048499,1.177867575,1.128829053,2.700415369,0.436180148,0.418020526,-0.018159622,0.034430003,-0.052589625,0.134842797,0.041158867,0.176001664,4,NO,NO,LAC,Latin America & the Caribbean,NO,Antigua and Barbuda,High Income,AG,YES,IBRD
ATG,2025,5.5,2.037,1.319,1.25,110.415,2.013,102.085,0.924557352,1.219491147,1.15569669,2.700049092,0.451655176,0.428028029,-0.023627147,0.034430003,-0.05805715,0.134842797,0.041158867,0.176001664,4,NO,NO,LAC,Latin America & the Caribbean,NO,Antigua and Barbuda,High Income,AG,YES,IBRD
AUS,2014,1614.48,1457.38,547.533,594.653,106.075,1.452,116.008,1.093641292,598.8046973,650.3370749,1.107796182,540.5368848,587.0548079,46.51792314,31.79889096,0,102.5202476,120.9331906,223.4534382,6,YES,NO,EAP,East Asia & Pacific,NO,Australia,High Income,AU,NO,NONE
AUS,2015,1640.71,1234.82,566.858,612.582,107.65,1.474,116.008,1.077640502,610.8691395,660.1431738,1.328703779,459.7481766,496.8324651,37.08428853,31.79889096,0,102.5202476,120.9331906,223.4534382,6,YES,NO,EAP,East Asia & Pacific,NO,Australia,High Income,AU,NO,NONE
AUS,2016,1702.74,1266.65,593.624,634.816,109.025,1.45,116.008,1.06404953,631.6453382,675.4756664,1.344286109,469.8741837,502.4790942,32.60491047,31.79889096,0,102.5202476,120.9331906,223.4534382,6,YES,NO,EAP,East Asia & Pacific,NO,Australia,High Income,AU,NO,NONE
AUS,2017,1808.24,1386.51,633.324,664.362,111.2,1.466,116.008,1.04323741,660.7072895,693.0872922,1.304166577,506.6126532,531.440772,24.82811883,31.79889096,0,102.5202476,120.9331906,223.4534382,6,YES,NO,EAP,East Asia & Pacific,NO,Australia,High Income,AU,NO,NONE
AUS,2018,1899.46,1421.06,676.989,700.439,113.325,1.463,116.008,1.02367527,693.0168975,717.0220826,1.336650106,518.4729304,536.4321442,17.95921384,31.79889096,0,102.5202476,120.9331906,223.4534382,6,YES,NO,EAP,East Asia & Pacific,NO,Australia,High Income,AU,NO,NONE
AUS,2019,1994.59,1387.09,689.277,766.937,115.15,1.482,116.008,1.007451151,694.4129068,772.6515631,1.437967255,482.9128788,537.3220846,54.40920583,31.79889096,0,102.5202476,120.9331906,223.4534382,6,YES,NO,EAP,East Asia & Pacific,NO,Australia,High Income,AU,NO,NONE
AUS,2020,1938.91,1334.69,667.582,862.708,116.008,1.482,116.008,1,667.582,862.708,1.452704373,459.5442901,593.8634287,134.3191386,31.79889096,102.5202476,102.5202476,120.9331906,223.4534382,6,YES,NO,EAP,East Asia & Pacific,NO,Australia,High Income,AU,NO,NONE
AUS,2021,2002.47,1480.36,672.879,882.253,117.566,1.455,116.008,0.986747869,663.9619195,870.5612679,1.352691237,490.8451399,643.5772214,152.7320816,31.79889096,120.9331906,102.5202476,120.9331906,223.4534382,6,YES,NO,EAP,East Asia & Pacific,NO,Australia,High Income,AU,NO,NONE
AUS,2022,2081.73,1533.8,717.897,847.39,119.351,1.446,116.008,0.97199018,697.7888344,823.6547588,1.357236928,514.1245571,606.8614417,92.73688464,31.79889096,60.93799368,102.5202476,120.9331906,223.4534382,6,YES,NO,EAP,East Asia & Pacific,NO,Australia,High Income,AU,NO,NONE
AUS,2023,2175.94,1608.77,766.303,850.359,121.566,1.447,116.008,0.95427998,731.2676112,811.4805692,1.352548842,540.6589313,599.9639674,59.30503616,31.79889096,27.5061452,102.5202476,120.9331906,223.4534382,6,YES,NO,EAP,East Asia & Pacific,NO,Australia,High Income,AU,NO,NONE
AUS,2024,2277.93,1682.75,811.291,869.784,124.294,1.448,116.008,0.933335479,757.2066739,811.8002661,1.353694845,559.3628999,599.6922196,40.32931969,31.79889096,8.530428731,102.5202476,120.9331906,223.4534382,6,YES,NO,EAP,East Asia & Pacific,NO,Australia,High Income,AU,NO,NONE
AUS,2025,2387.84,1755.09,833.535,880.783,127.304,1.452,116.008,0.911267517,759.5733699,802.6289375,1.360522822,558.2952064,589.9415463,31.64633988,31.79889096,-0.152551079,102.5202476,120.9331906,223.4534382,6,YES,NO,EAP,East Asia & Pacific,NO,Australia,High Income,AU,NO,NONE
AUT,2014,333.146,442.699,165.226,174.318,120.538,0.799,131.606,1.091821666,180.3973266,190.3241692,0.752533889,239.7198709,252.9110942,13.19122333,5.267215102,0,37.5898419,13.74367446,51.33351637,7,NO,NO,WER,Western Europe,NO,Austria,High Income,AT,NO,NONE
AUT,2015,344.269,382.01,172.069,175.671,121.512,0.799,131.606,1.083069985,186.3627692,190.2639873,0.901204157,206.7930644,211.1219593,4.328894907,5.267215102,0,37.5898419,13.74367446,51.33351637,7,NO,NO,WER,Western Europe,NO,Austria,High Income,AT,NO,NONE
AUT,2016,357.3,395.387,173.27,178.892,122.693,0.777,131.606,1.072644731,185.8571526,191.8875612,0.903671593,205.6689112,212.3421416,6.673230328,5.267215102,0,37.5898419,13.74367446,51.33351637,7,NO,NO,WER,Western Europe,NO,Austria,High Income,AT,NO,NONE
AUT,2017,370.296,418.169,178.601,181.19,125.426,0.77,131.606,1.049272081,187.4010429,190.1176083,0.885517578,211.6288232,214.6965945,3.067771307,5.267215102,0,37.5898419,13.74367446,51.33351637,7,NO,NO,WER,Western Europe,NO,Austria,High Income,AT,NO,NONE
AUT,2018,385.712,455.715,188.41,187.648,128.085,0.765,131.606,1.027489558,193.5893076,192.8063605,0.846388642,228.7238958,227.7988514,-0.925044364,5.267215102,0,37.5898419,13.74367446,51.33351637,7,NO,NO,WER,Western Europe,NO,Austria,High Income,AT,NO,NONE
AUT,2019,398.633,446.309,195.111,192.182,129.994,0.765,131.606,1.012400572,197.5304881,194.5651668,0.893177149,221.1548833,217.8349134,-3.319969931,5.267215102,0,37.5898419,13.74367446,51.33351637,7,NO,NO,WER,Western Europe,NO,Austria,High Income,AT,NO,NONE
AUT,2020,378.682,432.894,183.412,220.902,131.606,0.768,131.606,1,183.412,220.902,0.874768419,209.6692062,252.5262632,42.857057,5.267215102,37.5898419,37.5898419,13.74367446,51.33351637,7,NO,NO,WER,Western Europe,NO,Austria,High Income,AT,NO,NONE
AUT,2021,398.786,490.395,193.64,209.371,133.917,0.756,131.606,0.982743042,190.2983627,205.7578935,0.813193446,234.0136454,253.0245349,19.01088957,5.267215102,13.74367446,37.5898419,13.74367446,51.33351637,7,NO,NO,WER,Western Europe,NO,Austria,High Income,AT,NO,NONE
AUT,2022,418.107,519.276,203.74,213.321,136.345,0.762,131.606,0.965242583,196.6585239,205.9065131,0.805172972,244.2438219,255.7295393,11.48571737,5.267215102,6.218502273,37.5898419,13.74367446,51.33351637,7,NO,NO,WER,Western Europe,NO,Austria,High Income,AT,NO,NONE
AUT,2023,434.215,541.953,212.458,220.063,139.038,0.763,131.606,0.946546987,201.1014798,208.2999696,0.801204163,250.9990449,259.9836336,8.984588655,5.267215102,3.717373553,37.5898419,13.74367446,51.33351637,7,NO,NO,WER,Western Europe,NO,Austria,High Income,AT,NO,NONE
AUT,2024,450.592,563.392,219.57,224.827,141.818,0.763,131.606,0.927992215,203.7592507,208.6377058,0.799784164,254.7677983,260.8675128,6.099714514,5.267215102,0.832499412,37.5898419,13.74367446,51.33351637,7,NO,NO,WER,Western Europe,NO,Austria,High Income,AT,NO,NONE
AUT,2025,467.328,584.82,228.426,230.832,144.655,0.764,131.606,0.909792264,207.8202078,210.009168,0.799097158,260.0687609,262.8080526,2.739291669,5.267215102,-2.527923432,37.5898419,13.74367446,51.33351637,7,NO,NO,WER,Western Europe,NO,Austria,High Income,AT,NO,NONE
AZE,2014,59.014,75.24,23.084,21.466,184.57,0.355,263.798,1.429257192,32.99297303,30.68043489,0.784343434,42.06444726,39.11607282,-2.948374444,-0.236926979,0,2.866897275,2.764473315,5.63137059,7,YES,YES,ECA,Eastern Europe & Central Asia,NO,Azerbaijan,Upper-Middle Income,AZ,NO,IBRD
AZE,2015,54.38,50.844,18.416,21.034,192.042,0.377,263.798,1.373647431,25.29709109,28.89330007,1.069546062,23.65217543,27.01454485,3.362369421,-0.236926979,0,2.866897275,2.764473315,5.63137059,7,YES,YES,ECA,Eastern Europe & Central Asia,NO,Azerbaijan,Upper-Middle Income,AZ,NO,IBRD
AZE,2016,60.425,37.83,20.697,21.377,215.929,0.431,263.798,1.221688611,25.28528917,26.11603743,1.597277293,15.83024393,16.35034664,0.520102714,-0.236926979,0,2.866897275,2.764473315,5.63137059,7,YES,YES,ECA,Eastern Europe & Central Asia,NO,Azerbaijan,Upper-Middle Income,AZ,NO,IBRD
AZE,2017,70.338,41.375,24.075,25.035,243.664,0.505,263.798,1.082630179,26.06432157,27.10364654,1.700012085,15.33184487,15.94320816,0.611363285,-0.236926979,0,2.866897275,2.764473315,5.63137059,7,YES,YES,ECA,Eastern Europe & Central Asia,NO,Azerbaijan,Upper-Middle Income,AZ,NO,IBRD
AZE,2018,80.092,47.113,30.925,26.538,249.352,0.554,263.798,1.057934165,32.71661406,28.07545688,1.699997877,19.24509112,16.51499526,-2.73009587,-0.236926979,0,2.866897275,2.764473315,5.63137059,7,YES,YES,ECA,Eastern Europe & Central Asia,NO,Azerbaijan,Upper-Middle Income,AZ,NO,IBRD
AZE,2019,81.681,48.048,33.915,27.3,256.115,0.543,263.798,1.029998243,34.93239041,28.11895203,1.699987512,20.54861589,16.54068152,-4.007934368,-0.236926979,0,2.866897275,2.764473315,5.63137059,7,YES,YES,ECA,Eastern Europe & Central Asia,NO,Azerbaijan,Upper-Middle Income,AZ,NO,IBRD
AZE,2020,70.833,41.666,25.482,29.953,263.798,0.484,263.798,1,25.482,29.953,1.7000192,14.98924247,17.61921277,2.629970296,-0.236926979,2.866897275,2.866897275,2.764473315,5.63137059,7,YES,YES,ECA,Eastern Europe & Central Asia,NO,Azerbaijan,Upper-Middle Income,AZ,NO,IBRD
AZE,2021,76.53,45.018,27.253,31.683,271.976,0.501,263.798,0.96993117,26.43353419,30.73032927,1.699986672,15.54925966,18.076806,2.527546336,-0.236926979,2.764473315,2.866897275,2.764473315,5.63137059,7,YES,YES,ECA,Eastern Europe & Central Asia,NO,Azerbaijan,Upper-Middle Income,AZ,NO,IBRD
AZE,2022,80.451,47.324,28.599,32.732,280.679,0.51,263.798,0.939856562,26.87895782,30.76338499,1.700004226,15.81111235,18.09606383,2.284951479,-0.236926979,2.521878458,2.866897275,2.764473315,5.63137059,7,YES,YES,ECA,Eastern Europe & Central Asia,NO,Azerbaijan,Upper-Middle Income,AZ,NO,IBRD
AZE,2023,84.491,49.701,29.49,33.698,289.661,0.517,263.798,0.910712868,26.85692247,30.68920222,1.699985916,15.79832058,18.05262146,2.254300881,-0.236926979,2.49122786,2.866897275,2.764473315,5.63137059,7,YES,YES,ECA,Eastern Europe & Central Asia,NO,Azerbaijan,Upper-Middle Income,AZ,NO,IBRD
AZE,2024,88.673,52.16,30.278,34.564,298.93,0.524,263.798,0.882474158,26.71955255,30.50183679,1.700019172,15.7172066,17.94205459,2.224847992,-0.236926979,2.461774971,2.866897275,2.764473315,5.63137059,7,YES,YES,ECA,Eastern Europe & Central Asia,NO,Azerbaijan,Upper-Middle Income,AZ,NO,IBRD
AZE,2025,93.049,54.735,30.859,35.666,308.496,0.53,263.798,0.855109953,26.38783803,30.49835158,1.699990865,15.52234108,17.94030321,2.417962136,-0.236926979,2.654889115,2.866897275,2.764473315,5.63137059,7,YES,YES,ECA,Eastern Europe & Central Asia,NO,Azerbaijan,Upper-Middle Income,AZ,NO,IBRD
BDI,2014,4387.88,2.837,1026.56,1190.99,102.787,547.1,138.618,1.348594667,1384.413341,1606.162762,1546.661967,0.895097552,1.038470459,0.143372906,0.218602796,0,0.079584198,0.052148132,0.13173233,16,NO,NO,SSA,Sub-Saharan Africa,YES,Burundi,Low Income,BI,NO,IDA
BDI,2015,5116.35,3.255,761.668,1130.55,108.495,570.659,138.618,1.277644131,973.14065,1444.440572,1571.843318,0.619107922,0.918946918,0.299838996,0.218602796,0,0.079584198,0.052148132,0.13173233,16,NO,NO,SSA,Sub-Saharan Africa,YES,Burundi,Low Income,BI,NO,IDA
BDI,2016,5134.5,3.103,757.234,1105.49,114.492,585.893,138.618,1.210722147,916.7999739,1338.441226,1654.689011,0.554061801,0.808877812,0.25481601,0.218602796,0,0.079584198,0.052148132,0.13173233,16,NO,NO,SSA,Sub-Saharan Africa,YES,Burundi,Low Income,BI,NO,IDA
BDI,2017,5752.77,3.327,1046.94,1321.54,133.494,654.896,138.618,1.038383748,1087.125481,1372.265658,1729.116321,0.628717379,0.793622523,0.164905145,0.218602796,0,0.079584198,0.052148132,0.13173233,16,NO,NO,SSA,Sub-Saharan Africa,YES,Burundi,Low Income,BI,NO,IDA
BDI,2018,5678.74,3.185,1079.06,1463.19,129.8,621.123,138.618,1.067935285,1152.366249,1562.59223,1782.963893,0.646320575,0.8764015,0.230080925,0.218602796,0,0.079584198,0.052148132,0.13173233,16,NO,NO,SSA,Sub-Saharan Africa,YES,Burundi,Low Income,BI,NO,IDA
BDI,2019,5741.12,3.111,1250.66,1724.79,128.879,606.222,138.618,1.075567005,1345.16863,1855.127214,1845.425908,0.728920421,1.005256947,0.276336526,0.218602796,0,0.079584198,0.052148132,0.13173233,16,NO,NO,SSA,Sub-Saharan Africa,YES,Burundi,Low Income,BI,NO,IDA
BDI,2020,5995.15,3.131,1310.87,1881.83,138.618,645.164,138.618,1,1310.87,1881.83,1914.771638,0.684609054,0.982796048,0.298186994,0.218602796,0.079584198,0.079584198,0.052148132,0.13173233,16,NO,NO,SSA,Sub-Saharan Africa,YES,Burundi,Low Income,BI,NO,IDA
BDI,2021,6457.06,3.266,1428.19,1991.31,145.825,659.23,138.618,0.950577747,1357.605633,1892.894974,1977.054501,0.686680935,0.957431863,0.270750928,0.218602796,0.052148132,0.079584198,0.052148132,0.13173233,16,NO,NO,SSA,Sub-Saharan Africa,YES,Burundi,Low Income,BI,NO,IDA
BDI,2022,6796.55,3.401,1523.54,1877.97,150.388,668.242,138.618,0.921735777,1404.301325,1730.992137,1998.39753,0.702713701,0.86619009,0.163476389,0.218602796,-0.055126408,0.079584198,0.052148132,0.13173233,16,NO,NO,SSA,Sub-Saharan Africa,YES,Burundi,Low Income,BI,NO,IDA
BDI,2023,7167.51,3.545,1608.19,1952.06,155.201,677.648,138.618,0.893151462,1436.357249,1743.485242,2021.864598,0.710412186,0.86231553,0.151903344,0.218602796,-0.066699453,0.079584198,0.052148132,0.13173233,16,NO,NO,SSA,Sub-Saharan Africa,YES,Burundi,Low Income,BI,NO,IDA
BDI,2024,7567.91,3.701,1711.21,1994.06,160.121,686.156,138.618,0.865707808,1481.407859,1726.273313,2044.828425,0.724465604,0.844214259,0.119748655,0.218602796,-0.098854141,0.079584198,0.052148132,0.13173233,16,NO,NO,SSA,Sub-Saharan Africa,YES,Burundi,Low Income,BI,NO,IDA
BDI,2025,8018.11,3.877,1826.87,2058.83,165.2,694.895,138.618,0.83909201,1532.91202,1727.547802,2068.122259,0.741209574,0.835321894,0.094112319,0.218602796,-0.124490477,0.079584198,0.052148132,0.13173233,16,NO,NO,SSA,Sub-Saharan Africa,YES,Burundi,Low Income,BI,NO,IDA
BEL,2014,403.004,535.529,211.755,224.069,99.383,0.8,108.452,1.091253031,231.0782856,244.5159754,0.75253441,307.0667369,324.9233154,17.85657858,10.00944309,0,47.1463097,25.88807055,73.03438025,10,NO,NO,WER,Western Europe,NO,Belgium,High Income,BE,NO,NONE
BEL,2015,416.702,462.383,213.793,223.851,99.999,0.8,108.452,1.084530845,231.865103,242.7733143,0.901205278,257.283339,269.387364,12.10402503,10.00944309,0,47.1463097,25.88807055,73.03438025,10,NO,NO,WER,Western Europe,NO,Belgium,High Income,BE,NO,NONE
BEL,2016,430.231,476.093,218.263,228.432,101.769,0.781,108.452,1.065668327,232.5959661,243.4327473,0.903670081,257.3903584,269.3823248,11.99196637,10.00944309,0,47.1463097,25.88807055,73.03438025,10,NO,NO,WER,Western Europe,NO,Belgium,High Income,BE,NO,NONE
BEL,2017,445.957,503.611,228.457,231.537,104.033,0.773,108.452,1.042476906,238.1611466,241.3719755,0.885518783,268.9509823,272.576912,3.625929717,10.00944309,0,47.1463097,25.88807055,73.03438025,10,NO,NO,WER,Western Europe,NO,Belgium,High Income,BE,NO,NONE
BEL,2018,459.531,542.931,236.333,240.045,106.437,0.766,108.452,1.018931387,240.8071114,244.5893847,0.84638932,284.5110467,288.9797625,4.468715775,10.00944309,0,47.1463097,25.88807055,73.03438025,10,NO,NO,WER,Western Europe,NO,Belgium,High Income,BE,NO,NONE
BEL,2019,473.085,529.665,238.268,247.297,107.766,0.764,108.452,1.006365644,239.7847293,248.8712047,0.893177763,268.4624933,278.6356926,10.1731993,10.00944309,0,47.1463097,25.88807055,73.03438025,10,NO,NO,WER,Western Europe,NO,Belgium,High Income,BE,NO,NONE
BEL,2020,440.372,503.416,219.913,269.911,108.452,0.765,108.452,1,219.913,269.911,0.874767588,251.3959171,308.5516699,57.15575279,10.00944309,47.1463097,47.1463097,25.88807055,73.03438025,10,NO,NO,WER,Western Europe,NO,Belgium,High Income,BE,NO,NONE
BEL,2021,469.024,576.768,234.882,264.437,109.802,0.756,108.452,0.987705142,231.9941592,261.1857846,0.81319352,285.2877618,321.1852754,35.89751364,10.00944309,25.88807055,47.1463097,25.88807055,73.03438025,10,NO,NO,WER,Western Europe,NO,Belgium,High Income,BE,NO,NONE
BEL,2022,487.402,605.338,244.242,270.69,111.327,0.752,108.452,0.974175178,237.9344937,263.6994788,0.805173308,295.50718,327.5064836,31.99930355,10.00944309,21.98986046,47.1463097,25.88807055,73.03438025,10,NO,NO,WER,Western Europe,NO,Belgium,High Income,BE,NO,NONE
BEL,2023,504.727,629.961,253.371,279.216,112.89,0.749,108.452,0.960687395,243.4103259,268.2392916,0.801203567,303.8058442,334.7954288,30.98958461,10.00944309,20.98014152,47.1463097,25.88807055,73.03438025,10,NO,NO,WER,Western Europe,NO,Belgium,High Income,BE,NO,NONE
BEL,2024,520.708,651.062,261.68,288.863,114.562,0.745,108.452,0.946666434,247.7236724,273.4569061,0.799782509,309.7387972,341.9140866,32.17528938,10.00944309,22.16584628,47.1463097,25.88807055,73.03438025,10,NO,NO,WER,Western Europe,NO,Belgium,High Income,BE,NO,NONE
BEL,2025,535.974,670.725,269.313,297.071,116.349,0.742,108.452,0.932126619,251.0338162,276.9077868,0.7990965,314.14706,346.5260914,32.37903143,10.00944309,22.36958834,47.1463097,25.88807055,73.03438025,10,NO,NO,WER,Western Europe,NO,Belgium,High Income,BE,NO,NONE
BEN,2014,6559.33,13.288,824.771,933.036,100.009,225.044,103.616,1.036066754,854.5178128,966.6875799,493.6280855,1.731096422,1.958331805,0.227235383,0.477358362,0,0.094881934,0.113392535,0.208274469,11,NO,NO,SSA,Sub-Saharan Africa,YES,Benin,Low Income,BJ,NO,IDA
BEN,2015,6732.81,11.389,848.316,1222.18,100.219,220.524,103.616,1.033895768,877.0703226,1263.60673,591.1677935,1.483623317,2.137475593,0.653852276,0.477358362,0,0.094881934,0.113392535,0.208274469,11,NO,NO,SSA,Sub-Saharan Africa,YES,Benin,Low Income,BJ,NO,IDA
BEN,2016,7005.23,11.818,780.323,1080.75,99.423,214.434,103.616,1.04217334,813.2318273,1126.328837,592.7593501,1.371942639,1.900145206,0.528202567,0.477358362,0,0.094881934,0.113392535,0.208274469,11,NO,NO,SSA,Sub-Saharan Africa,YES,Benin,Low Income,BJ,NO,IDA
BEN,2017,7375.3,12.697,1001.66,1311.7,101.182,216.774,103.616,1.024055662,1025.755594,1343.253812,580.8694967,1.765896815,2.312488123,0.546591307,0.477358362,0,0.094881934,0.113392535,0.208274469,11,NO,NO,SSA,Sub-Saharan Africa,YES,Benin,Low Income,BJ,NO,IDA
BEN,2018,7915.66,14.257,1075.82,1311.43,102.041,212.94,103.616,1.015434972,1092.425252,1331.671886,555.2121765,1.967581581,2.39849186,0.430910279,0.477358362,0,0.094881934,0.113392535,0.208274469,11,NO,NO,SSA,Sub-Saharan Africa,YES,Benin,Low Income,BJ,NO,IDA
BEN,2019,8432.25,14.392,1185.7,1231.2,101.089,208.54,103.616,1.024997774,1215.339861,1261.97726,585.8984158,2.074318394,2.153918197,0.079599803,0.477358362,0,0.094881934,0.113392535,0.208274469,11,NO,NO,SSA,Sub-Saharan Africa,YES,Benin,Low Income,BJ,NO,IDA
BEN,2020,8774.51,15.292,1200.15,1528.5,103.616,209.793,103.616,1,1200.15,1528.5,573.7974104,2.091591872,2.663832168,0.572240296,0.477358362,0.094881934,0.094881934,0.113392535,0.208274469,11,NO,NO,SSA,Sub-Saharan Africa,YES,Benin,Low Income,BJ,NO,IDA
BEN,2021,9328.99,17.489,1307.33,1628.75,105.688,207.858,103.616,0.980395125,1281.699959,1596.81856,533.4204357,2.402795006,2.993545904,0.590750898,0.477358362,0.113392535,0.094881934,0.113392535,0.208274469,11,NO,NO,SSA,Sub-Saharan Africa,YES,Benin,Low Income,BJ,NO,IDA
BEN,2022,10148.77,19.215,1442.5,1724.48,107.802,207.687,103.616,0.961169552,1386.487078,1657.517668,528.1691387,2.625081582,3.138232712,0.51315113,0.477358362,0.035792767,0.094881934,0.113392535,0.208274469,11,NO,NO,SSA,Sub-Saharan Africa,YES,Benin,Low Income,BJ,NO,IDA
BEN,2023,11067.04,21.058,1561.96,1853.02,109.958,207.872,103.616,0.942323433,1471.871509,1746.144167,525.5503847,2.800628735,3.322505735,0.521877,0.477358362,0.044518638,0.094881934,0.113392535,0.208274469,11,NO,NO,SSA,Sub-Saharan Africa,YES,Benin,Low Income,BJ,NO,IDA
BEN,2024,12066.44,23,1703.01,1969.04,112.157,207.835,103.616,0.92384782,1573.322077,1819.093312,524.6278261,2.998929905,3.46739769,0.468467785,0.477358362,-0.008890577,0.094881934,0.113392535,0.208274469,11,NO,NO,SSA,Sub-Saharan Africa,YES,Benin,Low Income,BJ,NO,IDA
BEN,2025,13153.03,25.093,1843.21,2125.76,114.4,207.627,103.616,0.905734266,1669.458456,1925.373673,524.1712828,3.184948338,3.673176566,0.488228228,0.477358362,0.010869866,0.094881934,0.113392535,0.208274469,11,NO,NO,SSA,Sub-Saharan Africa,YES,Benin,Low Income,BJ,NO,IDA
BFA,2014,6884.47,13.947,1321.15,1440.76,107.243,231.326,109.077,1.017101349,1343.743448,1465.39894,493.6165484,2.722241489,2.968698973,0.246457484,0.514589417,0,0.463957284,0.311330379,0.775287663,16,NO,NO,SSA,Sub-Saharan Africa,YES,Burkina Faso,Low Income,BF,NO,IDA
