Country,Tax Type,month,Apr-20,Mar-20,Jun-19,Jun-20,Jul-19,Jul-20,Income_Group,May-20,IDA,Region_Code,Oct-19,Jan-20,Jan-19,Sep-19,Aug-19,Apr-19,Country_Code,May-19,Mar-19,Feb-20,Feb-19,Units (LCU),Nov-19,Dec-19,grmonth
Philippines,Other Taxes,6,7929.37,12355.96,22425.77,23533.98,31871.69,32071.31,Lower-Middle Income,15584.02,IBRD,EAP,34558.07,34109.08,30813.44,23337.53,22041.76,28882.89,PHL,20166.45,22176.59,19703.53,18902.15,mill lcu,26940.86,25405.95,0.006263238629642879
Philippines,PIT,0,29879.05,55830.64,57132.68,73003.49,39724.34,36439.11,Lower-Middle Income,29010.97,IBRD,EAP,37234.79,45820.54,39434.32,51211.6,51319.32,45775.29,PHL,49240.63,43661.87,47615.76,40795.52,mill lcu,53501.59,59183.03,0.1619457366070976
Philippines,PIT,1,29879.05,55830.64,57132.68,73003.49,39724.34,36439.11,Lower-Middle Income,29010.97,IBRD,EAP,37234.79,45820.54,39434.32,51211.6,51319.32,45775.29,PHL,49240.63,43661.87,47615.76,40795.52,mill lcu,53501.59,59183.03,0.16718110223867733
Philippines,PIT,2,29879.05,55830.64,57132.68,73003.49,39724.34,36439.11,Lower-Middle Income,29010.97,IBRD,EAP,37234.79,45820.54,39434.32,51211.6,51319.32,45775.29,PHL,49240.63,43661.87,47615.76,40795.52,mill lcu,53501.59,59183.03,0.27870473710814486
Philippines,PIT,3,29879.05,55830.64,57132.68,73003.49,39724.34,36439.11,Lower-Middle Income,29010.97,IBRD,EAP,37234.79,45820.54,39434.32,51211.6,51319.32,45775.29,PHL,49240.63,43661.87,47615.76,40795.52,mill lcu,53501.59,59183.03,-0.347266833263099
Philippines,PIT,4,29879.05,55830.64,57132.68,73003.49,39724.34,36439.11,Lower-Middle Income,29010.97,IBRD,EAP,37234.79,45820.54,39434.32,51211.6,51319.32,45775.29,PHL,49240.63,43661.87,47615.76,40795.52,mill lcu,53501.59,59183.03,-0.4108326802479984
Philippines,PIT,5,29879.05,55830.64,57132.68,73003.49,39724.34,36439.11,Lower-Middle Income,29010.97,IBRD,EAP,37234.79,45820.54,39434.32,51211.6,51319.32,45775.29,PHL,49240.63,43661.87,47615.76,40795.52,mill lcu,53501.59,59183.03,0.2777886491584152
Philippines,PIT,6,29879.05,55830.64,57132.68,73003.49,39724.34,36439.11,Lower-Middle Income,29010.97,IBRD,EAP,37234.79,45820.54,39434.32,51211.6,51319.32,45775.29,PHL,49240.63,43661.87,47615.76,40795.52,mill lcu,53501.59,59183.03,-0.0827006817482681
Philippines,Tax Revenue,0,124930.4,176338.05,211495.66,325454.36,235587.94,210482.22,Lower-Middle Income,145194.46,IBRD,EAP,236992.65,250768.08,233463.82,209905.71,260116.6,289603.67,PHL,263643.72,197345.84,187000.07,179920.81,mill lcu,282953.85,215699.26,0.07411966445164814
Philippines,Tax Revenue,1,124930.4,176338.05,211495.66,325454.36,235587.94,210482.22,Lower-Middle Income,145194.46,IBRD,EAP,236992.65,250768.08,233463.82,209905.71,260116.6,289603.67,PHL,263643.72,197345.84,187000.07,179920.81,mill lcu,282953.85,215699.26,0.03934653251060847
Philippines,Tax Revenue,2,124930.4,176338.05,211495.66,325454.36,235587.94,210482.22,Lower-Middle Income,145194.46,IBRD,EAP,236992.65,250768.08,233463.82,209905.71,260116.6,289603.67,PHL,263643.72,197345.84,187000.07,179920.81,mill lcu,282953.85,215699.26,-0.1064516485374103
Philippines,Tax Revenue,3,124930.4,176338.05,211495.66,325454.36,235587.94,210482.22,Lower-Middle Income,145194.46,IBRD,EAP,236992.65,250768.08,233463.82,209905.71,260116.6,289603.67,PHL,263643.72,197345.84,187000.07,179920.81,mill lcu,282953.85,215699.26,-0.5686159640173069
Philippines,Tax Revenue,4,124930.4,176338.05,211495.66,325454.36,235587.94,210482.22,Lower-Middle Income,145194.46,IBRD,EAP,236992.65,250768.08,233463.82,209905.71,260116.6,289603.67,PHL,263643.72,197345.84,187000.07,179920.81,mill lcu,282953.85,215699.26,-0.4492777601529822
Philippines,Tax Revenue,5,124930.4,176338.05,211495.66,325454.36,235587.94,210482.22,Lower-Middle Income,145194.46,IBRD,EAP,236992.65,250768.08,233463.82,209905.71,260116.6,289603.67,PHL,263643.72,197345.84,187000.07,179920.81,mill lcu,282953.85,215699.26,0.5388228770273583
Philippines,Tax Revenue,6,124930.4,176338.05,211495.66,325454.36,235587.94,210482.22,Lower-Middle Income,145194.46,IBRD,EAP,236992.65,250768.08,233463.82,209905.71,260116.6,289603.67,PHL,263643.72,197345.84,187000.07,179920.81,mill lcu,282953.85,215699.26,-0.106566235945694
Philippines,VAT,0,35266.98,50389.86,67976.3,64598.49,69715.03,58601.2,Lower-Middle Income,35639.54,IBRD,EAP,73598.27,82365.28,73893.82,74337.02,66936.7,66736.2,PHL,70629.04,63480.45,61994.29,58533.16,mill lcu,75491.82,71459.19,0.11464368738820095
Philippines,VAT,1,35266.98,50389.86,67976.3,64598.49,69715.03,58601.2,Lower-Middle Income,35639.54,IBRD,EAP,73598.27,82365.28,73893.82,74337.02,66936.7,66736.2,PHL,70629.04,63480.45,61994.29,58533.16,mill lcu,75491.82,71459.19,0.05913109765473105
Philippines,VAT,2,35266.98,50389.86,67976.3,64598.49,69715.03,58601.2,Lower-Middle Income,35639.54,IBRD,EAP,73598.27,82365.28,73893.82,74337.02,66936.7,66736.2,PHL,70629.04,63480.45,61994.29,58533.16,mill lcu,75491.82,71459.19,-0.20621451171187347
Philippines,VAT,3,35266.98,50389.86,67976.3,64598.49,69715.03,58601.2,Lower-Middle Income,35639.54,IBRD,EAP,73598.27,82365.28,73893.82,74337.02,66936.7,66736.2,PHL,70629.04,63480.45,61994.29,58533.16,mill lcu,75491.82,71459.19,-0.4715464770244634
Philippines,VAT,4,35266.98,50389.86,67976.3,64598.49,69715.03,58601.2,Lower-Middle Income,35639.54,IBRD,EAP,73598.27,82365.28,73893.82,74337.02,66936.7,66736.2,PHL,70629.04,63480.45,61994.29,58533.16,mill lcu,75491.82,71459.19,-0.49539821014132424
Philippines,VAT,5,35266.98,50389.86,67976.3,64598.49,69715.03,58601.2,Lower-Middle Income,35639.54,IBRD,EAP,73598.27,82365.28,73893.82,74337.02,66936.7,66736.2,PHL,70629.04,63480.45,61994.29,58533.16,mill lcu,75491.82,71459.19,-0.049690995243930676
Philippines,VAT,6,35266.98,50389.86,67976.3,64598.49,69715.03,58601.2,Lower-Middle Income,35639.54,IBRD,EAP,73598.27,82365.28,73893.82,74337.02,66936.7,66736.2,PHL,70629.04,63480.45,61994.29,58533.16,mill lcu,75491.82,71459.19,-0.15941799063989504
Albania,Tax Revenue,0,123391.12,97001.31,212210.83,182354.54,249803.01,219122.66,Upper-Middle Income,149689.83,IBRD,ECA,361019.98,34315.48,33029.51,323397.12,288460.67,140450.44,ALB,176917.68,101552.48,66979.11,64590.2,mill lcu,394409.36,426270.68,0.03893397146975541
Albania,Tax Revenue,1,123391.12,97001.31,212210.83,182354.54,249803.01,219122.66,Upper-Middle Income,149689.83,IBRD,ECA,361019.98,34315.48,33029.51,323397.12,288460.67,140450.44,ALB,176917.68,101552.48,66979.11,64590.2,mill lcu,394409.36,426270.68,0.03698564178466708
Albania,Tax Revenue,2,123391.12,97001.31,212210.83,182354.54,249803.01,219122.66,Upper-Middle Income,149689.83,IBRD,ECA,361019.98,34315.48,33029.51,323397.12,288460.67,140450.44,ALB,176917.68,101552.48,66979.11,64590.2,mill lcu,394409.36,426270.68,-0.044815941471838
Albania,Tax Revenue,3,123391.12,97001.31,212210.83,182354.54,249803.01,219122.66,Upper-Middle Income,149689.83,IBRD,ECA,361019.98,34315.48,33029.51,323397.12,288460.67,140450.44,ALB,176917.68,101552.48,66979.11,64590.2,mill lcu,394409.36,426270.68,-0.12146149203946963
Albania,Tax Revenue,4,123391.12,97001.31,212210.83,182354.54,249803.01,219122.66,Upper-Middle Income,149689.83,IBRD,ECA,361019.98,34315.48,33029.51,323397.12,288460.67,140450.44,ALB,176917.68,101552.48,66979.11,64590.2,mill lcu,394409.36,426270.68,-0.15390123813515985
Albania,Tax Revenue,5,123391.12,97001.31,212210.83,182354.54,249803.01,219122.66,Upper-Middle Income,149689.83,IBRD,ECA,361019.98,34315.48,33029.51,323397.12,288460.67,140450.44,ALB,176917.68,101552.48,66979.11,64590.2,mill lcu,394409.36,426270.68,-0.14069164142093965
Albania,Tax Revenue,6,123391.12,97001.31,212210.83,182354.54,249803.01,219122.66,Upper-Middle Income,149689.83,IBRD,ECA,361019.98,34315.48,33029.51,323397.12,288460.67,140450.44,ALB,176917.68,101552.48,66979.11,64590.2,mill lcu,394409.36,426270.68,-0.12281817580981112
Bulgaria,CIT,0,275.07,209.65,110.74,388.93,,,Upper-Middle Income,103.56,IBRD,ECA,,15.55,15.02,,,543.64,BGR,149.75,444.45,58.91,42.27,mill lcu,,,0.03528628495339555
Bulgaria,CIT,1,275.07,209.65,110.74,388.93,,,Upper-Middle Income,103.56,IBRD,ECA,,15.55,15.02,,,543.64,BGR,149.75,444.45,58.91,42.27,mill lcu,,,0.39365980600898964
Bulgaria,CIT,2,275.07,209.65,110.74,388.93,,,Upper-Middle Income,103.56,IBRD,ECA,,15.55,15.02,,,543.64,BGR,149.75,444.45,58.91,42.27,mill lcu,,,-0.5282933963325458
Bulgaria,CIT,3,275.07,209.65,110.74,388.93,,,Upper-Middle Income,103.56,IBRD,ECA,,15.55,15.02,,,543.64,BGR,149.75,444.45,58.91,42.27,mill lcu,,,-0.49402177911853434
Bulgaria,CIT,4,275.07,209.65,110.74,388.93,,,Upper-Middle Income,103.56,IBRD,ECA,,15.55,15.02,,,543.64,BGR,149.75,444.45,58.91,42.27,mill lcu,,,-0.3084474123539232
Bulgaria,CIT,5,275.07,209.65,110.74,388.93,,,Upper-Middle Income,103.56,IBRD,ECA,,15.55,15.02,,,543.64,BGR,149.75,444.45,58.91,42.27,mill lcu,,,2.512100415387394
Bulgaria,CIT,6,275.07,209.65,110.74,388.93,,,Upper-Middle Income,103.56,IBRD,ECA,,15.55,15.02,,,543.64,BGR,149.75,444.45,58.91,42.27,mill lcu,,,
Bulgaria,Customs duties,0,14.75,15.0,18.1,17.43,,,Upper-Middle Income,17.39,IBRD,ECA,,21.4,19.89,,,17.86,BGR,19.76,19.16,18.23,19.99,mill lcu,,,0.0759175465057817
Bulgaria,Customs duties,1,14.75,15.0,18.1,17.43,,,Upper-Middle Income,17.39,IBRD,ECA,,21.4,19.89,,,17.86,BGR,19.76,19.16,18.23,19.99,mill lcu,,,-0.0880440220110054
Bulgaria,Customs duties,2,14.75,15.0,18.1,17.43,,,Upper-Middle Income,17.39,IBRD,ECA,,21.4,19.89,,,17.86,BGR,19.76,19.16,18.23,19.99,mill lcu,,,-0.21711899791231734
Bulgaria,Customs duties,3,14.75,15.0,18.1,17.43,,,Upper-Middle Income,17.39,IBRD,ECA,,21.4,19.89,,,17.86,BGR,19.76,19.16,18.23,19.99,mill lcu,,,-0.17413213885778273
Bulgaria,Customs duties,4,14.75,15.0,18.1,17.43,,,Upper-Middle Income,17.39,IBRD,ECA,,21.4,19.89,,,17.86,BGR,19.76,19.16,18.23,19.99,mill lcu,,,-0.11993927125506076
Bulgaria,Customs duties,5,14.75,15.0,18.1,17.43,,,Upper-Middle Income,17.39,IBRD,ECA,,21.4,19.89,,,17.86,BGR,19.76,19.16,18.23,19.99,mill lcu,,,-0.03701657458563545
Bulgaria,Customs duties,6,14.75,15.0,18.1,17.43,,,Upper-Middle Income,17.39,IBRD,ECA,,21.4,19.89,,,17.86,BGR,19.76,19.16,18.23,19.99,mill lcu,,,
Bulgaria,Excises,0,419.91,400.6,643.56,449.32,,,Upper-Middle Income,356.51,IBRD,ECA,,489.03,408.53,,,441.07,BGR,487.9,421.93,431.0,446.05,mill lcu,,,0.19704795241475537
Bulgaria,Excises,1,419.91,400.6,643.56,449.32,,,Upper-Middle Income,356.51,IBRD,ECA,,489.03,408.53,,,441.07,BGR,487.9,421.93,431.0,446.05,mill lcu,,,-0.033740612039009105
Bulgaria,Excises,2,419.91,400.6,643.56,449.32,,,Upper-Middle Income,356.51,IBRD,ECA,,489.03,408.53,,,441.07,BGR,487.9,421.93,431.0,446.05,mill lcu,,,-0.05055340933330169
Bulgaria,Excises,3,419.91,400.6,643.56,449.32,,,Upper-Middle Income,356.51,IBRD,ECA,,489.03,408.53,,,441.07,BGR,487.9,421.93,431.0,446.05,mill lcu,,,-0.0479742444509941
Bulgaria,Excises,4,419.91,400.6,643.56,449.32,,,Upper-Middle Income,356.51,IBRD,ECA,,489.03,408.53,,,441.07,BGR,487.9,421.93,431.0,446.05,mill lcu,,,-0.2692969870875179
Bulgaria,Excises,5,419.91,400.6,643.56,449.32,,,Upper-Middle Income,356.51,IBRD,ECA,,489.03,408.53,,,441.07,BGR,487.9,421.93,431.0,446.05,mill lcu,,,-0.3018211200198893
Bulgaria,Excises,6,419.91,400.6,643.56,449.32,,,Upper-Middle Income,356.51,IBRD,ECA,,489.03,408.53,,,441.07,BGR,487.9,421.93,431.0,446.05,mill lcu,,,
Bulgaria,PIT,0,428.93,323.69,288.66,318.89,,,Upper-Middle Income,326.7,IBRD,ECA,,365.65,364.91,,,442.33,BGR,335.64,272.2,308.47,279.91,mill lcu,,,0.0020278972897425454
Bulgaria,PIT,1,428.93,323.69,288.66,318.89,,,Upper-Middle Income,326.7,IBRD,ECA,,365.65,364.91,,,442.33,BGR,335.64,272.2,308.47,279.91,mill lcu,,,0.1020327962559394
Bulgaria,PIT,2,428.93,323.69,288.66,318.89,,,Upper-Middle Income,326.7,IBRD,ECA,,365.65,364.91,,,442.33,BGR,335.64,272.2,308.47,279.91,mill lcu,,,0.1891623806024982
Bulgaria,PIT,3,428.93,323.69,288.66,318.89,,,Upper-Middle Income,326.7,IBRD,ECA,,365.65,364.91,,,442.33,BGR,335.64,272.2,308.47,279.91,mill lcu,,,-0.030294124296339788
Bulgaria,PIT,4,428.93,323.69,288.66,318.89,,,Upper-Middle Income,326.7,IBRD,ECA,,365.65,364.91,,,442.33,BGR,335.64,272.2,308.47,279.91,mill lcu,,,-0.026635681086878794
Bulgaria,PIT,5,428.93,323.69,288.66,318.89,,,Upper-Middle Income,326.7,IBRD,ECA,,365.65,364.91,,,442.33,BGR,335.64,272.2,308.47,279.91,mill lcu,,,0.1047252823390839
Bulgaria,PIT,6,428.93,323.69,288.66,318.89,,,Upper-Middle Income,326.7,IBRD,ECA,,365.65,364.91,,,442.33,BGR,335.64,272.2,308.47,279.91,mill lcu,,,
Bulgaria,Tax Revenue,0,1978.85,1764.2,1962.3,1985.96,,,Upper-Middle Income,1509.21,IBRD,ECA,,2269.42,2207.2,,,2350.98,BGR,1845.84,1969.38,1645.88,1636.27,mill lcu,,,0.028189561435302764
Bulgaria,Tax Revenue,1,1978.85,1764.2,1962.3,1985.96,,,Upper-Middle Income,1509.21,IBRD,ECA,,2269.42,2207.2,,,2350.98,BGR,1845.84,1969.38,1645.88,1636.27,mill lcu,,,0.00587311385040374
Bulgaria,Tax Revenue,2,1978.85,1764.2,1962.3,1985.96,,,Upper-Middle Income,1509.21,IBRD,ECA,,2269.42,2207.2,,,2350.98,BGR,1845.84,1969.38,1645.88,1636.27,mill lcu,,,-0.10418507347490076
Bulgaria,Tax Revenue,3,1978.85,1764.2,1962.3,1985.96,,,Upper-Middle Income,1509.21,IBRD,ECA,,2269.42,2207.2,,,2350.98,BGR,1845.84,1969.38,1645.88,1636.27,mill lcu,,,-0.15828718236650252
Bulgaria,Tax Revenue,4,1978.85,1764.2,1962.3,1985.96,,,Upper-Middle Income,1509.21,IBRD,ECA,,2269.42,2207.2,,,2350.98,BGR,1845.84,1969.38,1645.88,1636.27,mill lcu,,,-0.18237225328305806
Bulgaria,Tax Revenue,5,1978.85,1764.2,1962.3,1985.96,,,Upper-Middle Income,1509.21,IBRD,ECA,,2269.42,2207.2,,,2350.98,BGR,1845.84,1969.38,1645.88,1636.27,mill lcu,,,0.012057279722774338
Bulgaria,Tax Revenue,6,1978.85,1764.2,1962.3,1985.96,,,Upper-Middle Income,1509.21,IBRD,ECA,,2269.42,2207.2,,,2350.98,BGR,1845.84,1969.38,1645.88,1636.27,mill lcu,,,
Bulgaria,VAT,0,787.33,789.04,901.22,781.54,,,Upper-Middle Income,696.71,IBRD,ECA,,1329.42,1354.36,,,857.43,BGR,849.74,744.41,822.47,841.87,mill lcu,,,-0.01841460173070663
Bulgaria,VAT,1,787.33,789.04,901.22,781.54,,,Upper-Middle Income,696.71,IBRD,ECA,,1329.42,1354.36,,,857.43,BGR,849.74,744.41,822.47,841.87,mill lcu,,,-0.023043937900150826
Bulgaria,VAT,2,787.33,789.04,901.22,781.54,,,Upper-Middle Income,696.71,IBRD,ECA,,1329.42,1354.36,,,857.43,BGR,849.74,744.41,822.47,841.87,mill lcu,,,0.05995352023750352
Bulgaria,VAT,3,787.33,789.04,901.22,781.54,,,Upper-Middle Income,696.71,IBRD,ECA,,1329.42,1354.36,,,857.43,BGR,849.74,744.41,822.47,841.87,mill lcu,,,-0.0817559450917275
Bulgaria,VAT,4,787.33,789.04,901.22,781.54,,,Upper-Middle Income,696.71,IBRD,ECA,,1329.42,1354.36,,,857.43,BGR,849.74,744.41,822.47,841.87,mill lcu,,,-0.18009038058700305
Bulgaria,VAT,5,787.33,789.04,901.22,781.54,,,Upper-Middle Income,696.71,IBRD,ECA,,1329.42,1354.36,,,857.43,BGR,849.74,744.41,822.47,841.87,mill lcu,,,-0.132797763032334
Bulgaria,VAT,6,787.33,789.04,901.22,781.54,,,Upper-Middle Income,696.71,IBRD,ECA,,1329.42,1354.36,,,857.43,BGR,849.74,744.41,822.47,841.87,mill lcu,,,
Moldova,Tax Revenue,0,3843.1,5462.2,5495.3,5785.3,5552.3,5022.4,Lower-Middle Income,4380.4,Blend,ECA,5660.2,4717.0,4229.7,5404.0,4855.1,5011.4,MDA,4832.2,5693.9,4848.9,4204.7,mill lcu,5699.2,6311.2,0.11520911648580283
Moldova,Tax Revenue,1,3843.1,5462.2,5495.3,5785.3,5552.3,5022.4,Lower-Middle Income,4380.4,Blend,ECA,5660.2,4717.0,4229.7,5404.0,4855.1,5011.4,MDA,4832.2,5693.9,4848.9,4204.7,mill lcu,5699.2,6311.2,0.1532095036506766
Moldova,Tax Revenue,2,3843.1,5462.2,5495.3,5785.3,5552.3,5022.4,Lower-Middle Income,4380.4,Blend,ECA,5660.2,4717.0,4229.7,5404.0,4855.1,5011.4,MDA,4832.2,5693.9,4848.9,4204.7,mill lcu,5699.2,6311.2,-0.04069267110416407
Moldova,Tax Revenue,3,3843.1,5462.2,5495.3,5785.3,5552.3,5022.4,Lower-Middle Income,4380.4,Blend,ECA,5660.2,4717.0,4229.7,5404.0,4855.1,5011.4,MDA,4832.2,5693.9,4848.9,4204.7,mill lcu,5699.2,6311.2,-0.2331284670950233
Moldova,Tax Revenue,4,3843.1,5462.2,5495.3,5785.3,5552.3,5022.4,Lower-Middle Income,4380.4,Blend,ECA,5660.2,4717.0,4229.7,5404.0,4855.1,5011.4,MDA,4832.2,5693.9,4848.9,4204.7,mill lcu,5699.2,6311.2,-0.09349778568767853
Moldova,Tax Revenue,5,3843.1,5462.2,5495.3,5785.3,5552.3,5022.4,Lower-Middle Income,4380.4,Blend,ECA,5660.2,4717.0,4229.7,5404.0,4855.1,5011.4,MDA,4832.2,5693.9,4848.9,4204.7,mill lcu,5699.2,6311.2,0.052772369115425904
Moldova,Tax Revenue,6,3843.1,5462.2,5495.3,5785.3,5552.3,5022.4,Lower-Middle Income,4380.4,Blend,ECA,5660.2,4717.0,4229.7,5404.0,4855.1,5011.4,MDA,4832.2,5693.9,4848.9,4204.7,mill lcu,5699.2,6311.2,-0.09543792662500235
North Macedonia,CIT,0,1437.0,1468.0,845.0,699.0,829.0,543.0,Upper-Middle Income,661.0,IBRD,ECA,800.0,701.0,841.0,768.0,965.0,1387.0,MKD,872.0,1645.0,777.0,945.0,mill lcu,760.0,898.0,-0.16646848989298454
North Macedonia,CIT,1,1437.0,1468.0,845.0,699.0,829.0,543.0,Upper-Middle Income,661.0,IBRD,ECA,800.0,701.0,841.0,768.0,965.0,1387.0,MKD,872.0,1645.0,777.0,945.0,mill lcu,760.0,898.0,-0.17777777777777778
North Macedonia,CIT,2,1437.0,1468.0,845.0,699.0,829.0,543.0,Upper-Middle Income,661.0,IBRD,ECA,800.0,701.0,841.0,768.0,965.0,1387.0,MKD,872.0,1645.0,777.0,945.0,mill lcu,760.0,898.0,-0.10759878419452888
North Macedonia,CIT,3,1437.0,1468.0,845.0,699.0,829.0,543.0,Upper-Middle Income,661.0,IBRD,ECA,800.0,701.0,841.0,768.0,965.0,1387.0,MKD,872.0,1645.0,777.0,945.0,mill lcu,760.0,898.0,0.03604902667627974
North Macedonia,CIT,4,1437.0,1468.0,845.0,699.0,829.0,543.0,Upper-Middle Income,661.0,IBRD,ECA,800.0,701.0,841.0,768.0,965.0,1387.0,MKD,872.0,1645.0,777.0,945.0,mill lcu,760.0,898.0,-0.24197247706422018
North Macedonia,CIT,5,1437.0,1468.0,845.0,699.0,829.0,543.0,Upper-Middle Income,661.0,IBRD,ECA,800.0,701.0,841.0,768.0,965.0,1387.0,MKD,872.0,1645.0,777.0,945.0,mill lcu,760.0,898.0,-0.1727810650887574
North Macedonia,CIT,6,1437.0,1468.0,845.0,699.0,829.0,543.0,Upper-Middle Income,661.0,IBRD,ECA,800.0,701.0,841.0,768.0,965.0,1387.0,MKD,872.0,1645.0,777.0,945.0,mill lcu,760.0,898.0,-0.34499396863691195
North Macedonia,Customs duties,0,408.0,528.0,446.0,499.0,546.0,646.0,Upper-Middle Income,388.0,IBRD,ECA,591.0,551.0,454.0,462.0,494.0,553.0,MKD,448.0,494.0,615.0,460.0,mill lcu,510.0,575.0,0.21365638766519823
North Macedonia,Customs duties,1,408.0,528.0,446.0,499.0,546.0,646.0,Upper-Middle Income,388.0,IBRD,ECA,591.0,551.0,454.0,462.0,494.0,553.0,MKD,448.0,494.0,615.0,460.0,mill lcu,510.0,575.0,0.33695652173913043
North Macedonia,Customs duties,2,408.0,528.0,446.0,499.0,546.0,646.0,Upper-Middle Income,388.0,IBRD,ECA,591.0,551.0,454.0,462.0,494.0,553.0,MKD,448.0,494.0,615.0,460.0,mill lcu,510.0,575.0,0.06882591093117409
North Macedonia,Customs duties,3,408.0,528.0,446.0,499.0,546.0,646.0,Upper-Middle Income,388.0,IBRD,ECA,591.0,551.0,454.0,462.0,494.0,553.0,MKD,448.0,494.0,615.0,460.0,mill lcu,510.0,575.0,-0.26220614828209765
North Macedonia,Customs duties,4,408.0,528.0,446.0,499.0,546.0,646.0,Upper-Middle Income,388.0,IBRD,ECA,591.0,551.0,454.0,462.0,494.0,553.0,MKD,448.0,494.0,615.0,460.0,mill lcu,510.0,575.0,-0.13392857142857142
North Macedonia,Customs duties,5,408.0,528.0,446.0,499.0,546.0,646.0,Upper-Middle Income,388.0,IBRD,ECA,591.0,551.0,454.0,462.0,494.0,553.0,MKD,448.0,494.0,615.0,460.0,mill lcu,510.0,575.0,0.11883408071748879
North Macedonia,Customs duties,6,408.0,528.0,446.0,499.0,546.0,646.0,Upper-Middle Income,388.0,IBRD,ECA,591.0,551.0,454.0,462.0,494.0,553.0,MKD,448.0,494.0,615.0,460.0,mill lcu,510.0,575.0,0.18315018315018314
North Macedonia,Excises,0,1247.0,1246.0,2513.0,1616.0,2339.0,2295.0,Upper-Middle Income,1729.0,IBRD,ECA,2576.0,1976.0,1872.0,2235.0,2617.0,2053.0,MKD,2342.0,1406.0,1979.0,1850.0,mill lcu,2274.0,2010.0,0.05555555555555555
North Macedonia,Excises,1,1247.0,1246.0,2513.0,1616.0,2339.0,2295.0,Upper-Middle Income,1729.0,IBRD,ECA,2576.0,1976.0,1872.0,2235.0,2617.0,2053.0,MKD,2342.0,1406.0,1979.0,1850.0,mill lcu,2274.0,2010.0,0.06972972972972973
North Macedonia,Excises,2,1247.0,1246.0,2513.0,1616.0,2339.0,2295.0,Upper-Middle Income,1729.0,IBRD,ECA,2576.0,1976.0,1872.0,2235.0,2617.0,2053.0,MKD,2342.0,1406.0,1979.0,1850.0,mill lcu,2274.0,2010.0,-0.11379800853485064
North Macedonia,Excises,3,1247.0,1246.0,2513.0,1616.0,2339.0,2295.0,Upper-Middle Income,1729.0,IBRD,ECA,2576.0,1976.0,1872.0,2235.0,2617.0,2053.0,MKD,2342.0,1406.0,1979.0,1850.0,mill lcu,2274.0,2010.0,-0.3925962006819289
North Macedonia,Excises,4,1247.0,1246.0,2513.0,1616.0,2339.0,2295.0,Upper-Middle Income,1729.0,IBRD,ECA,2576.0,1976.0,1872.0,2235.0,2617.0,2053.0,MKD,2342.0,1406.0,1979.0,1850.0,mill lcu,2274.0,2010.0,-0.26174210076857385
North Macedonia,Excises,5,1247.0,1246.0,2513.0,1616.0,2339.0,2295.0,Upper-Middle Income,1729.0,IBRD,ECA,2576.0,1976.0,1872.0,2235.0,2617.0,2053.0,MKD,2342.0,1406.0,1979.0,1850.0,mill lcu,2274.0,2010.0,-0.35694389176283325
North Macedonia,Excises,6,1247.0,1246.0,2513.0,1616.0,2339.0,2295.0,Upper-Middle Income,1729.0,IBRD,ECA,2576.0,1976.0,1872.0,2235.0,2617.0,2053.0,MKD,2342.0,1406.0,1979.0,1850.0,mill lcu,2274.0,2010.0,-0.01881145788798632
North Macedonia,Other Taxes,0,119.0,112.0,209.0,93.0,246.0,105.0,Upper-Middle Income,88.0,IBRD,ECA,278.0,152.0,124.0,208.0,230.0,152.0,MKD,141.0,190.0,152.0,127.0,mill lcu,195.0,189.0,0.22580645161290322
North Macedonia,Other Taxes,1,119.0,112.0,209.0,93.0,246.0,105.0,Upper-Middle Income,88.0,IBRD,ECA,278.0,152.0,124.0,208.0,230.0,152.0,MKD,141.0,190.0,152.0,127.0,mill lcu,195.0,189.0,0.1968503937007874
North Macedonia,Other Taxes,2,119.0,112.0,209.0,93.0,246.0,105.0,Upper-Middle Income,88.0,IBRD,ECA,278.0,152.0,124.0,208.0,230.0,152.0,MKD,141.0,190.0,152.0,127.0,mill lcu,195.0,189.0,-0.4105263157894737
North Macedonia,Other Taxes,3,119.0,112.0,209.0,93.0,246.0,105.0,Upper-Middle Income,88.0,IBRD,ECA,278.0,152.0,124.0,208.0,230.0,152.0,MKD,141.0,190.0,152.0,127.0,mill lcu,195.0,189.0,-0.21710526315789475
North Macedonia,Other Taxes,4,119.0,112.0,209.0,93.0,246.0,105.0,Upper-Middle Income,88.0,IBRD,ECA,278.0,152.0,124.0,208.0,230.0,152.0,MKD,141.0,190.0,152.0,127.0,mill lcu,195.0,189.0,-0.375886524822695
North Macedonia,Other Taxes,5,119.0,112.0,209.0,93.0,246.0,105.0,Upper-Middle Income,88.0,IBRD,ECA,278.0,152.0,124.0,208.0,230.0,152.0,MKD,141.0,190.0,152.0,127.0,mill lcu,195.0,189.0,-0.5550239234449761
North Macedonia,Other Taxes,6,119.0,112.0,209.0,93.0,246.0,105.0,Upper-Middle Income,88.0,IBRD,ECA,278.0,152.0,124.0,208.0,230.0,152.0,MKD,141.0,190.0,152.0,127.0,mill lcu,195.0,189.0,-0.573170731707317
North Macedonia,PIT,0,1399.0,1504.0,1407.0,1431.0,1611.0,1617.0,Upper-Middle Income,1232.0,IBRD,ECA,1612.0,1404.0,1174.0,1493.0,1416.0,1584.0,MKD,1658.0,1521.0,1486.0,1358.0,mill lcu,1564.0,2308.0,0.19591141396933562
