Country,Tax_Type,month,IDA,LCU_USD_ex_rate,Income_Group,Units (LCU),Region_Code,Units(LCU),Country_Code,revenue,grmonth,revenue_USD,revenue_prev_yr,revenue_prev_yr_USD,revenue_diff,revenue_diff_USD,year,outlier,cal_month,revenue_diff_percent_LAC
Indonesia,Tax Revenue,10,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,134634.1,,9.516343446,,,,,2019,0,Oct,
Indonesia,Tax Revenue,11,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,138582.7,,9.795442379,,,,,2019,0,Nov,
Indonesia,Tax Revenue,12,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,232855,,16.45889231,,,,,2019,0,Dec,
Indonesia,Tax Revenue,13,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,84650,-0.076135711,5.983316802,89764.3,6.344810921,-5114.3,-0.361494118,2020,0,Jan,
Indonesia,Tax Revenue,14,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,93306,0.044995592,6.595148937,87474.2,6.182939759,5831.8,0.412209178,2020,0,Feb,
Indonesia,Tax Revenue,15,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,101929.5,-0.027713084,7.204683875,102704.7,7.259477344,-775.2,-0.054793469,2020,0,Mar,
Indonesia,Tax Revenue,16,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,154446.0325,-0.032995273,10.91671047,156470.7,11.05982006,-2024.667511,-0.143109594,2020,0,Apr,
Indonesia,Tax Revenue,17,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,91678.46751,-0.324253554,6.480110042,132913.3,9.394712122,-41234.83249,-2.91460208,2020,0,May,
Indonesia,Tax Revenue,18,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,98917.9,-0.189848722,6.991814922,119617.2,8.454903752,-20699.3,-1.46308883,2020,0,Jun,
Indonesia,Tax Revenue,19,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,86062.1,-0.307794803,6.083128281,121804.1119,8.609481264,-35742.01185,-2.526352984,2020,0,Jul,
Indonesia,Tax Revenue,20,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,87117.19109,-0.219903317,6.157705295,109405.7881,7.733130425,-22288.59706,-1.57542513,2020,0,Aug,
Indonesia,Tax Revenue,21,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,94341.10891,-0.224003325,6.668313551,119103.9,8.418622163,-24762.79109,-1.750308612,2020,0,Sep,
Indonesia,Tax Revenue,22,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,,,,134634.1,9.516343446,,,2020,0,Oct,
Indonesia,Resource Revenues - Oil-Gas,1,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,7281.4,,0.51467127,,,,,2019,0,Jan,
Indonesia,Resource Revenues - Oil-Gas,2,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,8651.6,,0.61152113,,,,,2019,0,Feb,
Indonesia,Resource Revenues - Oil-Gas,3,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,10729.7,,0.758407493,,,,,2019,0,Mar,
Indonesia,Resource Revenues - Oil-Gas,4,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,8607.9,,0.608432282,,,,,2019,0,Apr,
Indonesia,Resource Revenues - Oil-Gas,5,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,16115.8,,1.139113254,,,,,2019,0,May,
Indonesia,Resource Revenues - Oil-Gas,6,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,3186.4,,0.225224343,,,,,2019,0,Jun,
Indonesia,Resource Revenues - Oil-Gas,7,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,13643.9253,,0.964393709,,,,,2019,0,Jul,
Indonesia,Resource Revenues - Oil-Gas,8,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,10148.8747,,0.717353013,,,,,2019,0,Aug,
Indonesia,Resource Revenues - Oil-Gas,9,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,6802.8,,0.480842381,,,,,2019,0,Sep,
Indonesia,Resource Revenues - Oil-Gas,10,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,15334.2,,1.083867413,,,,,2019,0,Oct,
Indonesia,Resource Revenues - Oil-Gas,11,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,8522.1,,0.60236768,,,,,2019,0,Nov,
Indonesia,Resource Revenues - Oil-Gas,12,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,11388.23,,0.804954376,,,,,2019,0,Dec,
Indonesia,Resource Revenues - Oil-Gas,13,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,7594.4,0.021794227,0.536795052,7281.4,0.51467127,313,0.022123782,2020,0,Jan,
Indonesia,Resource Revenues - Oil-Gas,14,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,9184.1,0.039980121,0.649159833,8651.6,0.61152113,532.5,0.037638703,2020,0,Feb,
Indonesia,Resource Revenues - Oil-Gas,15,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,11863.3,0.083185405,0.838533753,10729.7,0.758407493,1133.6,0.08012626,2020,0,Mar,
Indonesia,Resource Revenues - Oil-Gas,16,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,4851.1,-0.447887118,0.34289035,8607.9,0.608432282,-3756.8,-0.265541932,2020,0,Apr,
Indonesia,Resource Revenues - Oil-Gas,17,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,5367.2,-0.673727271,0.379369852,16115.8,1.139113254,-10748.6,-0.759743402,2020,0,May,
Indonesia,Resource Revenues - Oil-Gas,18,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,2843.9,-0.12562266,0.201015412,3186.4,0.225224343,-342.5,-0.024208931,2020,0,Jun,
Indonesia,Resource Revenues - Oil-Gas,19,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,2300.4,-0.834823259,0.162599196,13643.9253,0.964393709,-11343.5253,-0.801794513,2020,0,Jul,
Indonesia,Resource Revenues - Oil-Gas,20,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,6126.1,-0.408641209,0.433011188,10148.8747,0.717353013,-4022.774702,-0.284341825,2020,0,Aug,
Indonesia,Resource Revenues - Oil-Gas,21,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,3169.7,-0.54352676,0.224043937,6802.8,0.480842381,-3633.1,-0.256798444,2020,0,Sep,
Indonesia,Resource Revenues - Oil-Gas,22,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,,,,15334.2,1.083867413,,,2020,0,Oct,
Indonesia,Resource Revenues - Non-Oil-Gas,1,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,2532.2,,0.178983518,,,,,2019,0,Jan,
Indonesia,Resource Revenues - Non-Oil-Gas,2,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,2956.4,,0.208967251,,,,,2019,0,Feb,
Indonesia,Resource Revenues - Non-Oil-Gas,3,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,2745.64,,0.1940701,,,,,2019,0,Mar,
Indonesia,Resource Revenues - Non-Oil-Gas,4,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,2648.66,,0.187215261,,,,,2019,0,Apr,
Indonesia,Resource Revenues - Non-Oil-Gas,5,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,2742.5,,0.193848155,,,,,2019,0,May,
Indonesia,Resource Revenues - Non-Oil-Gas,6,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,2530.4,,0.178856289,,,,,2019,0,Jun,
Indonesia,Resource Revenues - Non-Oil-Gas,7,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,2880.948804,,0.203634133,,,,,2019,0,Jul,
Indonesia,Resource Revenues - Non-Oil-Gas,8,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,2428.351196,,0.171643172,,,,,2019,0,Aug,
Indonesia,Resource Revenues - Non-Oil-Gas,9,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,2872.1,,0.203008673,,,,,2019,0,Sep,
Indonesia,Resource Revenues - Non-Oil-Gas,10,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,2978.2,,0.210508141,,,,,2019,0,Oct,
Indonesia,Resource Revenues - Non-Oil-Gas,11,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,2809.3,,0.19856978,,,,,2019,0,Nov,
Indonesia,Resource Revenues - Non-Oil-Gas,12,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,3549,,0.250854003,,,,,2019,0,Dec,
Indonesia,Resource Revenues - Non-Oil-Gas,13,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,2146,-0.169735289,0.15168574,2532.2,0.178983518,-386.2,-0.027297778,2020,0,Jan,
Indonesia,Resource Revenues - Non-Oil-Gas,14,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,1992.8,-0.339632963,0.140857102,2956.4,0.208967251,-963.6,-0.068110149,2020,0,Feb,
Indonesia,Resource Revenues - Non-Oil-Gas,15,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,2249.7,-0.197276678,0.159015568,2745.64,0.1940701,-495.94,-0.035054532,2020,0,Mar,
Indonesia,Resource Revenues - Non-Oil-Gas,16,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,2301.4,-0.148762472,0.162669879,2648.66,0.187215261,-347.26,-0.024545382,2020,0,Apr,
Indonesia,Resource Revenues - Non-Oil-Gas,17,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,1707.5,-0.39004339,0.12069124,2742.5,0.193848155,-1035,-0.073156915,2020,0,May,
Indonesia,Resource Revenues - Non-Oil-Gas,18,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,2419.9,-0.063100285,0.171045816,2530.4,0.178856289,-110.5,-0.007810473,2020,0,Jun,
Indonesia,Resource Revenues - Non-Oil-Gas,19,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,1782.6,-0.393817733,0.125999534,2880.948804,0.203634133,-1098.348804,-0.0776346,2020,0,Jul,
Indonesia,Resource Revenues - Non-Oil-Gas,20,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,2032.2,-0.180139776,0.143642013,2428.351196,0.171643172,-396.151196,-0.028001159,2020,0,Aug,
Indonesia,Resource Revenues - Non-Oil-Gas,21,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,2928.1,-0.001216835,0.206966922,2872.1,0.203008673,56,0.003958249,2020,0,Sep,
Indonesia,Resource Revenues - Non-Oil-Gas,22,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,,,,2978.2,0.210508141,,,2020,0,Oct,
Indonesia,Non-Tax Revenues,1,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,18316.2,,1.294644149,,,,,2019,0,Jan,
Indonesia,Non-Tax Revenues,2,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,21596,,1.526470285,,,,,2019,0,Feb,
Indonesia,Non-Tax Revenues,3,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,30131.94,,2.129816218,,,,,2019,0,Mar,
Indonesia,Non-Tax Revenues,4,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,23926.06,,1.69116594,,,,,2019,0,Apr,
Indonesia,Non-Tax Revenues,5,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,63848.6,,4.513011237,,,,,2019,0,May,
Indonesia,Non-Tax Revenues,6,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,51264.9,,3.623557443,,,,,2019,0,Jun,
Indonesia,Non-Tax Revenues,7,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,32189.15777,,2.275226563,,,,,2019,0,Jul,
Indonesia,Non-Tax Revenues,8,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,26891.04223,,1.900739808,,,,,2019,0,Aug,
Indonesia,Non-Tax Revenues,9,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,33537.4,,2.370524382,,,,,2019,0,Sep,
Indonesia,Non-Tax Revenues,10,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,31590,,2.232876288,,,,,2019,0,Oct,
Indonesia,Non-Tax Revenues,11,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,28965,,2.047333387,,,,,2019,0,Nov,
Indonesia,Non-Tax Revenues,12,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,42781.53,,3.023927316,,,,,2019,0,Dec,
Indonesia,Non-Tax Revenues,13,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,19024.3,0.017555661,1.344694788,18316.2,1.294644149,708.1,0.050050639,2020,0,Jan,
Indonesia,Non-Tax Revenues,14,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,19596.9,-0.111005808,1.38516788,21596,1.526470285,-1999.1,-0.141302405,2020,0,Feb,
Indonesia,Non-Tax Revenues,15,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,57364.2,0.865085361,4.054674326,30131.94,2.129816218,27232.26,1.924858108,2020,0,Mar,
Indonesia,Non-Tax Revenues,16,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,18518.2,-0.241749948,1.308922117,23926.06,1.69116594,-5407.86,-0.382243823,2020,0,Apr,
Indonesia,Non-Tax Revenues,17,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,22386.9,-0.656499442,1.582373478,63848.6,4.513011237,-41461.7,-2.930637759,2020,0,May,
Indonesia,Non-Tax Revenues,18,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,47632.3,-0.089738228,3.36679434,51264.9,3.623557443,-3632.6,-0.256763102,2020,0,Jun,
Indonesia,Non-Tax Revenues,19,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,24286.6,-0.260834016,1.716649992,32189.15777,2.275226563,-7902.557774,-0.558576571,2020,0,Jul,
Indonesia,Non-Tax Revenues,20,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,23265.3,-0.152409875,1.644461434,26891.04223,1.900739808,-3625.742226,-0.256278374,2020,0,Aug,
Indonesia,Non-Tax Revenues,21,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,28798,-0.158764091,2.035529324,33537.4,2.370524382,-4739.4,-0.334995058,2020,0,Sep,
Indonesia,Non-Tax Revenues,22,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,,,,31590,2.232876288,,,2020,0,Oct,
Indonesia,Grants,1,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,-4.6,,-0.000325142,,,,,2019,0,Jan,
Indonesia,Grants,2,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,67.3,,0.004756967,,,,,2019,0,Feb,
Indonesia,Grants,3,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,50,,0.003534151,,,,,2019,0,Mar,
Indonesia,Grants,4,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,241.6,,0.017077015,,,,,2019,0,Apr,
Indonesia,Grants,5,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,352,,0.02488042,,,,,2019,0,May,
Indonesia,Grants,6,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,28.2,,0.001993261,,,,,2019,0,Jun,
Indonesia,Grants,7,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,70.912398,,0.005012302,,,,,2019,0,Jul,
Indonesia,Grants,8,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,155.087602,,0.010962059,,,,,2019,0,Aug,
Indonesia,Grants,9,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,398.8,,0.028188384,,,,,2019,0,Sep,
Indonesia,Grants,10,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,362.5,,0.025622591,,,,,2019,0,Oct,
Indonesia,Grants,11,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,227.6,,0.016087453,,,,,2019,0,Nov,
Indonesia,Grants,12,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,4850.6,,0.342855009,,,,,2019,0,Dec,
Indonesia,Grants,13,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,0,-1,0,-4.6,-0.000325142,4.6,0.000325142,2020,0,Jan,
Indonesia,Grants,14,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,28.6,-0.583671794,0.002021534,67.3,0.004756967,-38.7,-0.002735432,2020,0,Feb,
Indonesia,Grants,15,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,48.6,-0.047749672,0.003435194,50,0.003534151,-1.4,-9.90E-05,2020,0,Mar,
Indonesia,Grants,16,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,596.9,1.420413213,0.042190689,241.6,0.017077015,355.3,0.025113673,2020,0,Apr,
Indonesia,Grants,17,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,685.4,0.907595559,0.048446135,352,0.02488042,333.4,0.023565716,2020,0,May,
Indonesia,Grants,18,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,380,12.20138067,0.026859544,28.2,0.001993261,351.8,0.024866283,2020,0,Jun,
Indonesia,Grants,19,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,720.45,8.953287296,0.050923575,70.912398,0.005012302,649.537602,0.045911273,2020,0,Jul,
Indonesia,Grants,20,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,1511.02,8.54504539,0.106803442,155.087602,0.010962059,1355.932398,0.095841383,2020,0,Aug,
Indonesia,Grants,21,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,1708.53,3.197129076,0.120764043,398.8,0.028188384,1309.73,0.092575659,2020,0,Sep,
Indonesia,Grants,22,IBRD,7.07E-05,Lower-Middle Income,,EAP,bill lcu,IDN,,,,362.5,0.025622591,,,2020,0,Oct,
Malaysia,CIT,1,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,,,,,2019,0,Jan,
Malaysia,CIT,2,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,,,,,2019,0,Feb,
Malaysia,CIT,3,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,20026.43464,,4834.419059,,,,,2019,0,Mar,
Malaysia,CIT,4,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,,,,,2019,0,Apr,
Malaysia,CIT,5,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,,,,,2019,0,May,
Malaysia,CIT,6,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,20526.49196,,4955.133837,,,,,2019,0,Jun,
Malaysia,CIT,7,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,,,,,2019,0,Jul,
Malaysia,CIT,8,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,,,,,2019,0,Aug,
Malaysia,CIT,9,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,18735.4815,,4522.780539,,,,,2019,0,Sep,
Malaysia,CIT,10,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,,,,,2019,0,Oct,
Malaysia,CIT,11,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,,,,,2019,0,Nov,
Malaysia,CIT,12,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,25245.12263,,6094.220174,,,,,2019,0,Dec,
Malaysia,CIT,13,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,0,0,0,0,2020,0,Jan,
Malaysia,CIT,14,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,0,0,0,0,2020,0,Feb,
Malaysia,CIT,15,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,15911.46603,-0.196428632,3841.057882,20026.43464,4834.419059,-4114.968613,-993.3611773,2020,0,Mar,
Malaysia,CIT,16,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,0,0,0,0,2020,0,Apr,
Malaysia,CIT,17,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,0,0,0,0,2020,0,May,
Malaysia,CIT,18,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,9234.287364,-0.54500508,2229.17437,20526.49196,4955.133837,-11292.20459,-2725.959467,2020,0,Jun,
Malaysia,CIT,19,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,0,0,0,0,2020,0,Jul,
Malaysia,CIT,20,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,0,0,0,0,2020,0,Aug,
Malaysia,CIT,21,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,-1,0,18735.4815,4522.780539,-18735.4815,-4522.780539,2020,0,Sep,
Malaysia,CIT,22,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,,,,0,0,,,2020,0,Oct,
Malaysia,Customs Duties,1,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,,,,,2019,0,Jan,
Malaysia,Customs Duties,2,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,,,,,2019,0,Feb,
Malaysia,Customs Duties,3,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,974.4628173,,235.2371603,,,,,2019,0,Mar,
Malaysia,Customs Duties,4,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,,,,,2019,0,Apr,
Malaysia,Customs Duties,5,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,,,,,2019,0,May,
Malaysia,Customs Duties,6,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,1046.986428,,252.7444965,,,,,2019,0,Jun,
Malaysia,Customs Duties,7,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,,,,,2019,0,Jul,
Malaysia,Customs Duties,8,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,,,,,2019,0,Aug,
Malaysia,Customs Duties,9,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,919.3550437,,221.9340399,,,,,2019,0,Sep,
Malaysia,Customs Duties,10,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,,,,,2019,0,Oct,
Malaysia,Customs Duties,11,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,,,,,2019,0,Nov,
Malaysia,Customs Duties,12,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,917.8188717,,221.5632051,,,,,2019,0,Dec,
Malaysia,Customs Duties,13,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,0,0,0,0,2020,0,Jan,
Malaysia,Customs Duties,14,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,0,0,0,0,2020,0,Feb,
Malaysia,Customs Duties,15,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,828.2482019,-0.140366909,199.9406766,974.4628173,235.2371603,-146.2146154,-35.29648368,2020,0,Mar,
Malaysia,Customs Duties,16,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,0,0,0,0,2020,0,Apr,
Malaysia,Customs Duties,17,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,0,0,0,0,2020,0,May,
Malaysia,Customs Duties,18,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,575.1087769,-0.444445283,138.8323424,1046.986428,252.7444965,-471.8776506,-113.912154,2020,0,Jun,
Malaysia,Customs Duties,19,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,0,0,0,0,2020,0,Jul,
Malaysia,Customs Duties,20,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,0,0,0,0,2020,0,Aug,
Malaysia,Customs Duties,21,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,-1,0,919.3550437,221.9340399,-919.3550437,-221.9340399,2020,0,Sep,
Malaysia,Customs Duties,22,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,,,,0,0,,,2020,0,Oct,
Malaysia,Excises,1,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,,,,,2019,0,Jan,
Malaysia,Excises,2,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,,,,,2019,0,Feb,
Malaysia,Excises,3,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,2493.45589,,601.9249504,,,,,2019,0,Mar,
Malaysia,Excises,4,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,,,,,2019,0,Apr,
Malaysia,Excises,5,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,,,,,2019,0,May,
Malaysia,Excises,6,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,2702.944218,,652.4958274,,,,,2019,0,Jun,
Malaysia,Excises,7,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,,,,,2019,0,Jul,
Malaysia,Excises,8,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,,,,,2019,0,Aug,
Malaysia,Excises,9,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,2685.625381,,648.3150276,,,,,2019,0,Sep,
Malaysia,Excises,10,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,,,,,2019,0,Oct,
Malaysia,Excises,11,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,,,,,2019,0,Nov,
Malaysia,Excises,12,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,2628.744676,,634.5839182,,,,,2019,0,Dec,
Malaysia,Excises,13,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,0,0,0,0,2020,0,Jan,
Malaysia,Excises,14,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,0,,0,0,0,0,0,2020,0,Feb,
Malaysia,Excises,15,IBRD,0.241401884,Upper-Middle Income,,EAP,mill lcu,MYS,2385.300235,-0.032481547,575.8159714,2493.45589,601.9249504,-108.1556552,-26.10897897,2020,0,Mar,
