Sno,Country_Code,GDP_Constant_USD_value_crisis,GDP_Constant_USD_value_pre_crisis,GDP_Constant_USD_crisis_year,GDP_Constant_USD_turn_around_year,GDP_Constant_USD_recovery_year_1_2,GDP_Constant_USD_recovery_year_3_4,GDP_Constant_USD_recovery_year,GDP_Constant_USD_recovery_year_1_2_str,GDP_Constant_USD_recovery_year_3_4_str,GDP_Constant_USD_recovery_year_str,GDP_Constant_USD_crisis_shock,GDP_Constant_USD_recovery_time_1_2,GDP_Constant_USD_recovery_time_3_4,GDP_Constant_USD_recovery_time,GDP_growth_rate_value_crisis,GDP_growth_rate_value_pre_crisis,GDP_growth_rate_crisis_year,GDP_growth_rate_turn_around_year,GDP_growth_rate_recovery_year_1_2,GDP_growth_rate_recovery_year_3_4,GDP_growth_rate_recovery_year,GDP_growth_rate_recovery_year_1_2_str,GDP_growth_rate_recovery_year_3_4_str,GDP_growth_rate_recovery_year_str,GDP_growth_rate_crisis_shock,GDP_growth_rate_recovery_time_1_2,GDP_growth_rate_recovery_time_3_4,GDP_growth_rate_recovery_time,revenue_deficit_value_crisis,revenue_deficit_value_pre_crisis,revenue_deficit_crisis_year,revenue_deficit_turn_around_year,revenue_deficit_recovery_year_1_2,revenue_deficit_recovery_year_3_4,revenue_deficit_recovery_year,revenue_deficit_recovery_year_1_2_str,revenue_deficit_recovery_year_3_4_str,revenue_deficit_recovery_year_str,revenue_deficit_crisis_shock,revenue_deficit_recovery_time_1_2,revenue_deficit_recovery_time_3_4,revenue_deficit_recovery_time,govt_expenditure_value_crisis,govt_expenditure_value_pre_crisis,govt_expenditure_crisis_year,govt_expenditure_turn_around_year,govt_expenditure_recovery_year_1_2,govt_expenditure_recovery_year_3_4,govt_expenditure_recovery_year,govt_expenditure_recovery_year_1_2_str,govt_expenditure_recovery_year_3_4_str,govt_expenditure_recovery_year_str,govt_expenditure_crisis_shock,govt_expenditure_recovery_time_1_2,govt_expenditure_recovery_time_3_4,govt_expenditure_recovery_time,Total_Revenue_excl_SC_value_crisis,Total_Revenue_excl_SC_value_pre_crisis,Total_Revenue_excl_SC_crisis_year,Total_Revenue_excl_SC_turn_around_year,Total_Revenue_excl_SC_recovery_year_1_2,Total_Revenue_excl_SC_recovery_year_3_4,Total_Revenue_excl_SC_recovery_year,Total_Revenue_excl_SC_recovery_year_1_2_str,Total_Revenue_excl_SC_recovery_year_3_4_str,Total_Revenue_excl_SC_recovery_year_str,Total_Revenue_excl_SC_crisis_shock,Total_Revenue_excl_SC_recovery_time_1_2,Total_Revenue_excl_SC_recovery_time_3_4,Total_Revenue_excl_SC_recovery_time,Tax_Revenue_value_crisis,Tax_Revenue_value_pre_crisis,Tax_Revenue_crisis_year,Tax_Revenue_turn_around_year,Tax_Revenue_recovery_year_1_2,Tax_Revenue_recovery_year_3_4,Tax_Revenue_recovery_year,Tax_Revenue_recovery_year_1_2_str,Tax_Revenue_recovery_year_3_4_str,Tax_Revenue_recovery_year_str,Tax_Revenue_crisis_shock,Tax_Revenue_recovery_time_1_2,Tax_Revenue_recovery_time_3_4,Tax_Revenue_recovery_time,Income_Taxes_value_crisis,Income_Taxes_value_pre_crisis,Income_Taxes_crisis_year,Income_Taxes_turn_around_year,Income_Taxes_recovery_year_1_2,Income_Taxes_recovery_year_3_4,Income_Taxes_recovery_year,Income_Taxes_recovery_year_1_2_str,Income_Taxes_recovery_year_3_4_str,Income_Taxes_recovery_year_str,Income_Taxes_crisis_shock,Income_Taxes_recovery_time_1_2,Income_Taxes_recovery_time_3_4,Income_Taxes_recovery_time,Value_Added_Tax_value_crisis,Value_Added_Tax_value_pre_crisis,Value_Added_Tax_crisis_year,Value_Added_Tax_turn_around_year,Value_Added_Tax_recovery_year_1_2,Value_Added_Tax_recovery_year_3_4,Value_Added_Tax_recovery_year,Value_Added_Tax_recovery_year_1_2_str,Value_Added_Tax_recovery_year_3_4_str,Value_Added_Tax_recovery_year_str,Value_Added_Tax_crisis_shock,Value_Added_Tax_recovery_time_1_2,Value_Added_Tax_recovery_time_3_4,Value_Added_Tax_recovery_time,Excise_Taxes_value_crisis,Excise_Taxes_value_pre_crisis,Excise_Taxes_crisis_year,Excise_Taxes_turn_around_year,Excise_Taxes_recovery_year_1_2,Excise_Taxes_recovery_year_3_4,Excise_Taxes_recovery_year,Excise_Taxes_recovery_year_1_2_str,Excise_Taxes_recovery_year_3_4_str,Excise_Taxes_recovery_year_str,Excise_Taxes_crisis_shock,Excise_Taxes_recovery_time_1_2,Excise_Taxes_recovery_time_3_4,Excise_Taxes_recovery_time,Trade_Taxes_value_crisis,Trade_Taxes_value_pre_crisis,Trade_Taxes_crisis_year,Trade_Taxes_turn_around_year,Trade_Taxes_recovery_year_1_2,Trade_Taxes_recovery_year_3_4,Trade_Taxes_recovery_year,Trade_Taxes_recovery_year_1_2_str,Trade_Taxes_recovery_year_3_4_str,Trade_Taxes_recovery_year_str,Trade_Taxes_crisis_shock,Trade_Taxes_recovery_time_1_2,Trade_Taxes_recovery_time_3_4,Trade_Taxes_recovery_time,Total_Non_Tax_Revenue_value_crisis,Total_Non_Tax_Revenue_value_pre_crisis,Total_Non_Tax_Revenue_crisis_year,Total_Non_Tax_Revenue_turn_around_year,Total_Non_Tax_Revenue_recovery_year_1_2,Total_Non_Tax_Revenue_recovery_year_3_4,Total_Non_Tax_Revenue_recovery_year,Total_Non_Tax_Revenue_recovery_year_1_2_str,Total_Non_Tax_Revenue_recovery_year_3_4_str,Total_Non_Tax_Revenue_recovery_year_str,Total_Non_Tax_Revenue_crisis_shock,Total_Non_Tax_Revenue_recovery_time_1_2,Total_Non_Tax_Revenue_recovery_time_3_4,Total_Non_Tax_Revenue_recovery_time,country_number,Resource_Rich,Oil_Gas_Rich,Region_Code,Reg,IDA,Country,Income_Group,year,ln_GDP_Constant_USD,ln_GDP_PC,Total_Revenue_excl_SC,Tax_Revenue,Income_Taxes,Value_Added_Tax,Excise_Taxes,Trade_Taxes,Total_Non_Tax_Revenue
57,ESP,1352355243630.245,1484466583143.3691,2008,2013.0,2009.0,2009.0,2017.0,2009,2009,2017,-132111339513.12402,1.0,1.0,9.0,-3.5737495000000004,1.1176858,2008,2009.0,2014.0,2014.0,2014.0,2014,2014,2014,-4.691435299999999,6.0,6.0,6.0,0.26788324,12.037808,2007,2012.0,2008.0,,2017.0,2008,Did not Recover,Did not Recover,-11.76992476,1.0,,10.0,19.76539887174117,21.609934509965647,2009,2011.0,2010.0,2010.0,2012.0,2010,2010,2012,-1.8445356382244784,1.0,1.0,3.0,23.036457902784854,29.187628318469443,2007,2009.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-6.151170415684589,1.0,1.0,10.0,17.91667661368797,24.59383867795083,2007,2009.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-6.677162064262863,1.0,1.0,10.0,8.772526874757155,12.14610684423769,2007,2010.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-3.3735799694805344,1.0,1.0,10.0,4.528759186321301,5.79766033881906,2008,2009.0,2009.0,2009.0,2010.0,2009,2009,2010,-1.268901152497759,1.0,1.0,2.0,2.123794791406205,2.185769241106224,2008,2012.0,2009.0,2009.0,2010.0,2009,2009,2010,-0.06197444970001875,1.0,1.0,2.0,0.006752791807608001,0.0081020040672626,2008,2009.0,2009.0,2009.0,2014.0,2009,2009,2014,-0.0013492122596545988,1.0,1.0,6.0,4.554230652341027,5.119781289096889,2009,2016.0,2010.0,2010.0,2012.0,2010,2010,2012,-0.5655506367558623,1.0,1.0,3.0,88.0,NO,NO,WER,Western Europe,NO,Spain,High,2008,28.026077,10.382923,24.94354926851993,20.31349990593337,9.790608028811267,5.7976603388190595,2.185769241106224,0.0081020040672626,4.630049362586563
58,EST,19060348608.48093,23632206205.70445,2007,2009.0,2008.0,2008.0,2016.0,2008,2008,2016,-4571857597.223518,1.0,1.0,9.0,-14.724401,-5.4194546,2008,2009.0,2010.0,2010.0,2010.0,2010,2010,2010,-9.3049464,2.0,2.0,2.0,-9.5674772,-2.6610358,2007,2010.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,-6.9064413999999985,,,10.0,33.62737131255692,40.3854239347559,2009,2014.0,2010.0,2010.0,2017.0,2010,2010,Did not Recover,-6.758052622198981,1.0,1.0,8.0,25.634497790155606,26.445463498707372,2007,2008.0,2008.0,2008.0,2009.0,2008,2008,2009,-0.8109657085517696,1.0,1.0,2.0,19.903887688984877,20.918195248061053,2007,2011.0,2008.0,2008.0,2009.0,2008,2008,2009,-1.0143075590761796,1.0,1.0,2.0,6.281017518598512,7.731973118605075,2008,2011.0,2009.0,2009.0,2015.0,2009,2009,2015,-1.4509556000065633,1.0,1.0,7.0,7.79717866440637,8.761110427182075,2007,2008.0,2008.0,2008.0,2015.0,2008,2008,2015,-0.9639317627757054,1.0,1.0,8.0,3.249258339892232,3.549919980302844,2007,2008.0,2008.0,2008.0,2009.0,2008,2008,2009,-0.30066164041061194,1.0,1.0,2.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,5.407222247843935,8.951010886469671,2009,2016.0,2010.0,2010.0,2017.0,2010,2010,Did not Recover,-3.5437886386257365,1.0,1.0,8.0,31.0,NO,NO,ECA,Eastern Europe & Central Asia,NO,Estonia,High,2008,23.830157999999997,9.7241516,25.634497790155603,19.981110371132768,7.731973118605075,7.79717866440637,3.249258339892232,,5.6533874190228275
59,ETH,,24444156129.469482,2008,,,,,Trend,Trend,Trend,,,,,7.5617652,11.456172,2007,2016.0,2008.0,2008.0,2010.0,2008,2008,2010,-3.894406800000001,1.0,1.0,3.0,-0.96679741,4.8846354000000005,2007,2008.0,2011.0,2012.0,2012.0,2011,2012,2012,-5.85143281,4.0,5.0,5.0,8.466379844596384,12.87806064081609,2008,2012.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-4.411680796219706,1.0,1.0,9.0,11.89956428886671,11.91126320797336,2008,2009.0,2009.0,2009.0,2010.0,2009,2009,2010,-0.011698919106649441,1.0,1.0,2.0,8.589225998122089,9.515337840268977,2008,2009.0,2009.0,2009.0,2010.0,2009,2009,2010,-0.926111842146888,1.0,1.0,2.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,3.499314295531221,4.674713052655987,2008,2009.0,2009.0,2010.0,2017.0,2009,2010,Did not Recover,-1.1753987571247657,1.0,2.0,9.0,1.2306459595126442,2.56380664408501,2007,2014.0,2008.0,2008.0,2009.0,2008,2008,2009,-1.3331606845723656,1.0,1.0,2.0,32.0,NO,NO,SSA,Sub-Saharan Africa,YES,Ethiopia,Low Income,2007,23.817204,5.6072392,12.57782881411681,10.0140221700318,2.809050358632868,,,4.725413596311535,2.56380664408501
60,FIN,240600244424.1832,262289019320.0923,2008,2009.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-21688774895.909092,1.0,1.0,9.0,-8.2690353,5.184801599999999,2007,2009.0,2010.0,,2017.0,2010,Did not Recover,Did not Recover,-13.4538369,3.0,,10.0,1.4649928,7.8330708,2007,2015.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-6.368078,1.0,1.0,10.0,,33.36421897922941,2008,,,,,Trend,Trend,Trend,,,,,40.04008551576697,40.90939595583111,2008,2010.0,2009.0,2009.0,2011.0,2009,2009,2011,-0.8693104400641403,1.0,1.0,3.0,28.68359166221272,29.67719953952021,2008,2010.0,2009.0,2009.0,2011.0,2009,2009,2011,-0.9936078773074896,1.0,1.0,3.0,14.48637092463923,16.2704197573211,2007,2010.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-1.7840488326818704,1.0,1.0,10.0,8.332515964503822,8.524310766196457,2007,2008.0,2008.0,2008.0,2009.0,2008,2008,2009,-0.19179480169263566,1.0,1.0,2.0,3.1748326114675987,3.222677185610772,2007,2008.0,2008.0,2008.0,2009.0,2008,2008,2009,-0.047844574143172995,1.0,1.0,2.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,11.232196416310899,2008,,,,,Trend,Trend,Trend,,,,,33.0,NO,NO,WER,Western Europe,NO,Finland,High,2007,26.285532,10.804445,40.46756420700596,30.0470565536166,16.2704197573211,8.524310766196457,3.2226771856107717,,10.42050765338936
61,FJI,3050380106.789889,3093253763.442861,2008,2009.0,2009.0,2009.0,2010.0,2009,2009,2010,-42873656.65297222,1.0,1.0,2.0,-1.3860414,1.0327979,2008,2009.0,2010.0,2010.0,2010.0,2010,2010,2010,-2.4188392999999997,2.0,2.0,2.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,24.8107364074329,2008,,,,,Trend,Trend,Trend,,,,,20.805369127516784,21.38678596008259,2008,2009.0,2009.0,2009.0,2011.0,2009,2009,2011,-0.5814168325658073,1.0,1.0,3.0,5.7355857089165365,7.9883275579062545,2007,2013.0,2008.0,2008.0,2017.0,2008,2008,2017,-2.2527418489897184,1.0,1.0,10.0,6.935123042505594,7.794218857536133,2008,2009.0,2009.0,2009.0,2010.0,2009,2009,2010,-0.859095815030539,1.0,1.0,2.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,2.065914153706584,3.64762560220234,2008,2013.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-1.5817114484957555,1.0,1.0,9.0,33.0,NO,NO,EAP,East Asia & Pacific,NO,Fiji,Upper-Middle Income,2008,21.852489000000002,8.2073641,24.8107364074329,21.38678596008259,7.553337921541637,7.794218857536133,,,3.6476256022023397
62,FRA,2591666269727.401,2670206139232.811,2008,2009.0,2009.0,2009.0,2011.0,2009,2009,2011,-78539869505.41016,1.0,1.0,3.0,-2.9413404,0.19529527,2008,2009.0,2010.0,2010.0,2010.0,2010,2010,2010,-3.13663567,2.0,2.0,2.0,-15.46633,-10.031721,2007,2010.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,-5.434608999999997,,,10.0,,44.68268201849046,2008,,,,,Trend,Trend,Trend,,,,,33.69282376757109,34.27065133157329,2008,2009.0,2009.0,2009.0,2011.0,2009,2009,2011,-0.5778275640021988,1.0,1.0,3.0,25.094430856942196,26.49542772964997,2008,2009.0,2009.0,2009.0,2011.0,2009,2009,2011,-1.4009968727077755,1.0,1.0,3.0,8.569717468317824,10.203380429436152,2008,2009.0,2009.0,2009.0,2012.0,2009,2009,2012,-1.633662961118327,1.0,1.0,4.0,7.415058251825532,7.717571748361256,2008,2009.0,2009.0,2009.0,2014.0,2009,2009,2014,-0.3025134965357239,1.0,1.0,6.0,2.207444814744175,2.255385142374418,2007,2008.0,2008.0,2008.0,2009.0,2008,2008,2009,-0.04794032763024303,1.0,1.0,2.0,0.0186674228811776,0.0197800510981996,2007,2008.0,2008.0,2008.0,2010.0,2008,2008,2010,-0.001112628217022002,1.0,1.0,3.0,7.845174262734583,8.598392910628892,2009,2012.0,2010.0,2010.0,2017.0,2010,2010,Did not Recover,-0.7532186478943084,1.0,1.0,8.0,34.0,NO,NO,WER,Western Europe,NO,France,High,2008,28.613176,10.632941,34.27065133157329,26.49542772964997,10.203380429436152,7.717571748361256,2.207444814744175,0.0186674228811776,7.7752236019233285
63,FRO,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,32.0,NO,NO,WER,Western Europe,NO,Faeroe Islands,High,2008,,,,,,,,,
64,FSM,282538297.9721313,293724716.4174582,2007,2014.0,2008.0,2008.0,2010.0,2008,2008,2010,-11186418.445326863,1.0,1.0,3.0,-3.8585258,-1.9624039,2007,2013.0,2009.0,2009.0,2009.0,2009,2009,2009,-1.8961219,2.0,2.0,2.0,4.5227017,2.7695663,2008,2009.0,2009.0,2009.0,2009.0,2009,2009,2009,1.7531354,1.0,1.0,1.0,15.68134109470897,18.21528221129569,2008,2011.0,2009.0,2009.0,2015.0,2009,2009,2015,-2.5339411165867207,1.0,1.0,7.0,,20.98484848484848,2008,,,,,Trend,Trend,Trend,,,,,,11.09848484848485,2008,,,,,Trend,Trend,Trend,,,,,,7.916666666666666,2008,,,,,Trend,Trend,Trend,,,,,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,8.617363344051446,9.886363636363637,2008,2011.0,2009.0,2009.0,2012.0,2009,2009,2012,-1.2690002923121906,1.0,1.0,4.0,64.0,NO,NO,EAP,East Asia & Pacific,YES,"Micronesia, Fed. Sts.",Lower-Middle Income,2007,19.498154,7.9356952000000005,20.544747081712057,10.81712062256809,7.665369649805447,,0.5836575875486382,,9.688715953307392
65,GAB,13390522031.744879,13848696552.96061,2007,2008.0,2008.0,2008.0,2010.0,2008,2008,2010,-458174521.21573067,1.0,1.0,3.0,-3.3084326,6.0081062,2007,2008.0,2010.0,2010.0,2010.0,2010,2010,2010,-9.3165388,3.0,3.0,3.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,17.134702344710742,29.92157322390696,2008,2016.0,2009.0,2009.0,2012.0,2009,2009,2012,-12.786870879196217,1.0,1.0,4.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,1.187753206051661,1.549924944381346,2007,2015.0,2008.0,2008.0,2011.0,2008,2008,2011,-0.36217173832968497,1.0,1.0,4.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,3.333084655537132,4.728613006721877,2007,2016.0,2008.0,2008.0,2009.0,2008,2008,2009,-1.3955283511847445,1.0,1.0,2.0,0.1780086946121775,0.8713656862118055,2009,2014.0,2010.0,2012.0,2016.0,2010,2012,2016,-0.6933569915996279,1.0,3.0,7.0,35.0,YES,YES,SSA,Sub-Saharan Africa,NO,Gabon,Upper-Middle Income,2007,23.351457999999997,9.1377125,27.442394036881836,,,1.5499249443813459,,4.728613006721877,
66,GBR,2400495860780.795,2517311998561.836,2007,2009.0,2008.0,2008.0,2013.0,2008,2008,2013,-116816137781.04103,1.0,1.0,6.0,-4.1877575,-0.47253826,2008,2009.0,2010.0,2010.0,2010.0,2010,2010,2010,-3.71521924,2.0,2.0,2.0,-10.599112,-4.263121599999999,2007,2009.0,,,2017.0,Did not Recover,Did not Recover,2017,-6.335990400000001,,,10.0,,39.30019604624353,2008,,,,,Trend,Trend,Trend,,,,,31.08345639177471,33.02266109634131,2008,2009.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-1.9392047045665992,1.0,1.0,9.0,25.0807632008639,26.918855096533107,2007,2009.0,2008.0,2008.0,2011.0,2008,2008,2011,-1.8380918956692085,1.0,1.0,4.0,11.153228867320928,13.10871652480797,2007,2014.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-1.9554876574870423,1.0,1.0,10.0,5.650691837810057,6.921125700643555,2007,2009.0,2008.0,2008.0,2011.0,2008,2008,2011,-1.2704338628334977,1.0,1.0,4.0,2.434197164791421,2.637422458539056,2008,2016.0,2009.0,2009.0,2009.0,2009,2009,2009,-0.20322529374763487,1.0,1.0,1.0,,0.0288644132168629,2008,,,,,Trend,Trend,Trend,,,,,5.219482533215774,6.948157994682871,2008,2011.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-1.7286754614670974,1.0,1.0,9.0,100.0,NO,NO,WER,Western Europe,NO,United Kingdom,High,2008,28.549477000000003,10.609949,33.02266109634131,26.07450310165844,12.68616280541841,6.425560197493353,2.637422458539056,0.0288644132168629,6.948157994682871
67,GEO,10953977075.560959,11368955405.94058,2008,2009.0,2009.0,2009.0,2010.0,2009,2009,2010,-414978330.3796215,1.0,1.0,2.0,-3.650105,12.578785,2007,2009.0,2011.0,,2017.0,2011,Did not Recover,Did not Recover,-16.22889,4.0,,10.0,-3.8329811,-1.6656835,2008,2009.0,2010.0,2010.0,2010.0,2010,2010,2010,-2.1672976000000004,2.0,2.0,2.0,22.892316301192604,30.94239964416768,2009,2013.0,2010.0,2010.0,2017.0,2010,2010,Did not Recover,-8.050083342975075,1.0,1.0,8.0,26.00298896013113,27.45478374836173,2008,2010.0,2009.0,2009.0,2012.0,2009,2009,2012,-1.4517947882306004,1.0,1.0,4.0,23.465747481077962,24.915858453473128,2008,2010.0,2009.0,2009.0,2011.0,2009,2009,2011,-1.4501109723951655,1.0,1.0,3.0,8.57156631152678,9.899868938401047,2008,2010.0,2009.0,2009.0,2012.0,2009,2009,2012,-1.3283026268742673,1.0,1.0,4.0,9.657644949895678,11.61409909379781,2007,2016.0,2008.0,2008.0,2012.0,2008,2008,2012,-1.956454143902132,1.0,1.0,5.0,2.464138774602469,2.71821756225426,2008,2009.0,2009.0,2009.0,2014.0,2009,2009,2014,-0.2540787876517907,1.0,1.0,6.0,0.1995996886467252,0.27208387942332896,2008,2009.0,2009.0,2010.0,2010.0,2009,2010,2010,-0.07248419077660376,1.0,2.0,2.0,1.7399864821181932,2.8221725314817,2007,2016.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-1.082186049363507,1.0,1.0,10.0,36.0,NO,NO,ECA,Eastern Europe & Central Asia,YES,Georgia,Upper-Middle Income,2007,23.130259,7.908161200000001,24.41214546310463,21.58997293162292,6.36401082735083,11.61409909379781,2.5220666117453217,0.3059903495351301,2.8221725314817
68,GHA,,28441310733.84565,2008,,,,,Trend,Trend,Trend,,,,,2.17821,9.1497955,2008,2015.0,2009.0,2010.0,2011.0,2009,2010,2011,-6.9715855,1.0,2.0,3.0,-15.564051,-7.0905662,2007,2015.0,,2014.0,2014.0,Did not Recover,2014,2014,-8.473484800000001,,7.0,7.0,18.02795239096605,20.5460947523142,2008,2009.0,2009.0,2009.0,2011.0,2009,2009,2011,-2.5181423613481506,1.0,1.0,3.0,10.49267890540408,10.774577872983867,2007,2008.0,2008.0,2008.0,2009.0,2008,2008,2009,-0.2818989675797869,1.0,1.0,2.0,9.036885831513198,9.70873550907258,2007,2009.0,2008.0,2008.0,2010.0,2008,2008,2010,-0.6718496775593827,1.0,1.0,3.0,,3.0563859631853534,2008,,,,,Trend,Trend,Trend,,,,,3.1217518218375564,3.4396578881048385,2007,2009.0,2008.0,2008.0,2011.0,2008,2008,2011,-0.3179060662672821,1.0,1.0,4.0,,1.094876464218919,2008,,,,,Trend,Trend,Trend,,,,,1.5568147951580968,1.7702775863766107,2008,2009.0,2009.0,2009.0,2010.0,2009,2009,2010,-0.21346279121851386,1.0,1.0,2.0,,1.169974899104243,2008,,,,,Trend,Trend,Trend,,,,,37.0,YES,YES,SSA,Sub-Saharan Africa,YES,Ghana,Lower-Middle Income,2008,24.071108,7.107203,10.49267890540408,9.322704006299832,3.0563859631853534,3.2037060734324245,1.094876464218919,1.7702775863766107,1.169974899104243
69,GIN,6538276245.6141405,6612176481.919279,2008,2009.0,2009.0,2009.0,2010.0,2009,2009,2010,-73900236.30513859,1.0,1.0,2.0,-1.1176372,6.8274775,2007,2009.0,2008.0,2011.0,2016.0,2008,2011,2016,-7.945114699999999,1.0,4.0,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,10.57529072505008,11.1076655916646,2009,2010.0,2010.0,2010.0,2011.0,2010,2010,2011,-0.5323748666145214,1.0,1.0,2.0,10.11970058310448,10.245596626147359,2009,2010.0,2010.0,2010.0,2011.0,2010,2010,2011,-0.1258960430428786,1.0,1.0,2.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,1.7434594817471252,1.793772991012173,2007,2010.0,2008.0,2008.0,2009.0,2008,2008,2009,-0.05031350926504774,1.0,1.0,2.0,0.4581353382693174,0.8620689655172413,2009,2010.0,2010.0,2011.0,2011.0,2010,2011,2011,-0.4039336272479239,1.0,2.0,2.0,40.0,YES,NO,SSA,Sub-Saharan Africa,YES,Guinea,Low Income,2007,22.571645999999998,6.4439235,9.393606128408356,8.900602980772877,,,,1.793772991012173,0.493003147635481
70,GMB,,839358222.1365416,2008,,,,,Trend,Trend,Trend,,,,,,5.7346449,2008,,,,,Trend,Trend,Trend,,,,,-0.83654583,2.8250706,2007,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,-3.66161643,,,10.0,10.651398015076847,10.53311008152567,2008,2009.0,2009.0,2009.0,2009.0,2009,2009,2009,0.11828793355117816,1.0,1.0,1.0,9.777901941611958,10.94524222818368,2007,2008.0,2008.0,2008.0,2010.0,2008,2008,2010,-1.1673402865717222,1.0,1.0,3.0,7.7246452968996335,9.584977118510336,2007,2010.0,2008.0,2008.0,2014.0,2008,2008,2014,-1.8603318216107023,1.0,1.0,7.0,2.428183569802067,3.1428970526609863,2008,2010.0,2009.0,2009.0,2012.0,2009,2009,2012,-0.7147134828589192,1.0,1.0,4.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,1.875301231214126,2.550102572195045,2007,2012.0,2008.0,2008.0,2009.0,2008,2008,2009,-0.674801340980919,1.0,1.0,2.0,0.9358288770053476,1.360265109673347,2007,2009.0,2008.0,2011.0,2013.0,2008,2011,2013,-0.42443623266799935,1.0,4.0,6.0,35.0,NO,NO,SSA,Sub-Saharan Africa,YES,"Gambia, The",Low Income,2008,20.548147,6.2698021,9.777901941611958,8.788937002374633,3.1428970526609863,,,1.977929878474647,0.9889649392373236
