Country_Code,year,Country,Tax_Revenue,Total_Non_Tax_Revenue,Total_Revenue,Direct_taxes,Income_Taxes,PIT,CIT,Indirect_Taxes,Tax_on_Goods_and_Services,Value_Added_Tax,Excise_Taxes,Trade_Taxes,Social_Contributions,Property_Tax,Other_Taxes,Resource_Taxes,Non_Res_Tax_Rev_incl_SC,Non_Res_Tax_Rev_excl_SC,Direct_excl_SC_incl_Res,Direct_excl_SC_excl_Res,Export_Taxes,Import_Taxes,Total_Revenue_excl_SC,Tax_Revenue_incl_SC,Tax_Revenue_real_USD,gr_Tax_Revenue,Tax_Revenue_current_LCU,outlier,Resource_Rich,Oil_Gas_Rich,Region_Code,Region_Desc,Country_Name,Income_Group,Income_Desc,Country_Code2,Small_States,IDA_IBRD,IDA_IBRD_Desc,DSSI
ALB,2003,Albania,0.172191909,0.028357566,0.2,0.081997763,0.033206047,0.009463834,0.023742213,0.132414001,0.092783642,0.074697007,0.018086635,0.020441528,0.042218379,0.006573337,0.019188831,,0.214410288,0.172191909,0.039779384,0.039779384,,,,,1426347297,0.073800798,1.16701E+11,0,NO,NO,ECA,Eastern Europe & Central Asia,Albania,Upper_Middle_Income,Upper-Middle Income,AL,NO,IBRD,IBRD,NULL
ALB,2004,Albania,0.179894151,0.021690327,0.2,0.088930342,NULL,0.009353954,0.027655167,0.135564545,0.100317763,0.078898565,0.021419198,0.018843472,0.045142993,0.006778227,0.01640331,,0.225037145,0.179894151,0.043787348,0.043787348,,,,,1572255794,0.102295211,1.327E+11,0,NO,NO,ECA,Eastern Europe & Central Asia,Albania,Upper_Middle_Income,Upper-Middle Income,AL,NO,IBRD,IBRD,NULL
ALB,2005,Albania,0.180235431,0.020452973,0.2,0.082474318,0.037842841,0.00920451,0.028638331,0.14239259,0.120874452,0.080249411,0.023033819,0.016955606,0.044631477,NULL,0.004562533,,0.224866909,0.180235431,0.037842841,0.037842841,,0.016947708,,,1662347895,0.057301173,1.44939E+11,0,NO,NO,ECA,Eastern Europe & Central Asia,Albania,Upper_Middle_Income,Upper-Middle Income,AL,NO,IBRD,IBRD,NULL
ALB,2006,Albania,0.187167496,0.021280172,0.21,0.083062029,0.038343868,0.009830952,0.028512915,0.148823629,0.12814356,0.085098162,0.026350976,0.016032551,0.044718161,NULL,0.004647517,,0.231885657,0.187167496,0.038343868,0.038343868,,0.016031097,,,1828135926,0.099731248,1.63348E+11,0,NO,NO,ECA,Eastern Europe & Central Asia,Albania,Upper_Middle_Income,Upper-Middle Income,AL,NO,IBRD,IBRD,NULL
ALB,2007,Albania,0.190599463,0.025493755,0.22,0.083775308,0.039521422,0.015379907,0.024141515,0.149694765,0.135002968,0.090904741,0.02975668,0.01020246,0.04287061,0.001383276,0.004489337,,0.233470073,0.190599463,0.040904698,0.040904698,,0.010200083,,,1972984011,0.079232667,1.84029E+11,0,NO,NO,ECA,Eastern Europe & Central Asia,Albania,Upper_Middle_Income,Upper-Middle Income,AL,NO,IBRD,IBRD,NULL
ALB,2008,Albania,0.198557577,0.023256827,0.22,0.087009226,0.041816698,0.022668986,0.019147712,0.155273654,0.143164587,0.099098632,0.030083439,0.008018985,0.043725303,0.001467226,0.004090082,,0.24228288,0.198557577,0.043283923,0.043283923,,0.008013441,,,2209513705,0.119884242,2.14576E+11,0,NO,NO,ECA,Eastern Europe & Central Asia,Albania,Upper_Middle_Income,Upper-Middle Income,AL,NO,IBRD,IBRD,NULL
ALB,2009,Albania,0.196863988,0.017421414,0.21,0.088939338,0.040609754,0.023445347,0.017164407,0.151090488,0.140195658,0.09621334,0.029288326,0.007214558,0.043165839,0.005163746,0.003680273,,0.240029827,0.196863988,0.0457735,0.0457735,,0.007214558,,,2264056573,0.024685463,2.252E+11,0,NO,NO,ECA,Eastern Europe & Central Asia,Albania,Upper_Middle_Income,Upper-Middle Income,AL,NO,IBRD,IBRD,NULL
ALB,2010,Albania,0.189503447,0.025452448,0.21,0.082705129,0.03789956,0.021827217,0.016072343,0.150074416,0.144206608,0.091960198,0.031289603,0.005867809,0.043276099,0.00152947,NULL,,0.232779546,0.189503447,0.03942903,0.03942903,,0.005867809,,,2260194059,-0.001706015,2.34917E+11,0,NO,NO,ECA,Eastern Europe & Central Asia,Albania,Upper_Middle_Income,Upper-Middle Income,AL,NO,IBRD,IBRD,NULL
ALB,2011,Albania,0.187612775,0.019961872,0.21,0.080994561,0.037706086,0.016165564,0.017202158,0.14782811,0.138257281,0.090988728,0.032688294,0.00835326,0.041209896,0.002078579,0.001217569,,0.228822671,0.187612775,0.039784665,0.039784665,1.65E-06,0.007432663,,,2294599399,0.015222295,2.44014E+11,0,NO,NO,ECA,Eastern Europe & Central Asia,Albania,Upper_Middle_Income,Upper-Middle Income,AL,NO,IBRD,IBRD,NULL
ALB,2012,Albania,0.181100811,0.017211855,0.2,0.079332861,0.035063246,0.015995914,0.014345192,0.143056887,0.132862704,0.086199418,0.029990126,0.009141904,0.041288937,0.002980678,0.00105228,,0.222389748,0.181100811,0.038043924,0.038043924,2.55E-07,0.008358342,,,2246352336,-0.021026355,2.41373E+11,0,NO,NO,ECA,Eastern Europe & Central Asia,Albania,Upper_Middle_Income,Upper-Middle Income,AL,NO,IBRD,IBRD,NULL
ALB,2013,Albania,0.171144911,0.017823382,0.19,0.0790592,0.034136882,0.015761159,0.01277281,0.13489308,0.126046472,0.078038042,0.031294949,0.008109378,0.042807327,0.002114991,0.00073723,,0.213952237,0.171144911,0.036251873,0.036251873,4.07E-07,0.007337556,,,2144131354,-0.04550532,2.31055E+11,0,NO,NO,ECA,Eastern Europe & Central Asia,Albania,Upper_Middle_Income,Upper-Middle Income,AL,NO,IBRD,IBRD,NULL
ALB,2014,Albania,0.190131511,0.015791673,0.21,0.087542401,0.036115165,0.013948599,0.016746339,0.151793578,0.143719372,0.090284377,0.032116756,0.007334346,0.049204468,0.002222768,0.00073986,,0.239335979,0.190131511,0.038337933,0.038337933,,0.006433439,,,2424266829,0.130652198,2.65291E+11,0,NO,NO,ECA,Eastern Europe & Central Asia,Albania,Upper_Middle_Income,Upper-Middle Income,AL,NO,IBRD,IBRD,NULL
ALB,2015,Albania,0.191585205,0.016686281,0.21,0.090089709,0.039507295,0.014768568,0.01883686,0.149766466,0.141880211,0.088118332,0.029506166,0.007429184,0.04827097,0.002311444,0.000457071,,0.239856174,0.191585205,0.041818739,0.041818739,2.09E-08,0.006550829,,,2497001839,0.030002889,2.74792E+11,0,NO,NO,ECA,Eastern Europe & Central Asia,Albania,Upper_Middle_Income,Upper-Middle Income,AL,NO,IBRD,IBRD,NULL
ALB,2016,Albania,0.183335851,0.018877797,0.2,0.085667748,0.02946368,0.019348908,0.010114772,0.149705537,0.14530688,0.092186007,0.028452949,0.004195394,0.052037435,0.004166633,0.000203263,,0.235373285,0.183335851,0.033630313,0.033630313,,0.004167482,,,2468691674,-0.011337663,2.69958E+11,0,NO,NO,ECA,Eastern Europe & Central Asia,Albania,Upper_Middle_Income,Upper-Middle Income,AL,NO,IBRD,IBRD,NULL
ALB,2017,Albania,0.197855733,0.01770198,0.22,0.101747269,0.041294599,0.018537191,0.022757408,0.151001916,0.146624221,0.09307039,0.029080678,0.00419967,0.054893452,0.005559218,0.000178025,,0.252749184,0.197855733,0.046853817,0.046853817,,0.004185318,,,2765506224,0.120231519,3.06804E+11,0,NO,NO,ECA,Eastern Europe & Central Asia,Albania,Upper_Middle_Income,Upper-Middle Income,AL,NO,IBRD,IBRD,NULL
ALB,2018,Albania,0.197182981,0.018170242,0.22,0.103203516,0.043850401,0.020018651,0.02383175,0.149943366,0.145772247,0.091088287,0.027666566,0.003844778,0.055963902,0.003389214,0.000326342,,0.253146883,0.197182981,0.047239614,0.047239614,,0.003823395,,,2868312164,0.037174366,3.22535E+11,0,NO,NO,ECA,Eastern Europe & Central Asia,Albania,Upper_Middle_Income,Upper-Middle Income,AL,NO,IBRD,IBRD,NULL
ALB,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NO,NO,ECA,Eastern Europe & Central Asia,Albania,Upper_Middle_Income,Upper-Middle Income,AL,NO,IBRD,IBRD,NULL
ALB,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NO,NO,ECA,Eastern Europe & Central Asia,Albania,Upper_Middle_Income,Upper-Middle Income,AL,NO,IBRD,IBRD,NULL
ARE,2003,United Arab Emirates,NULL,,NULL,,NULL,NULL,NULL,0.005362829,,NULL,NULL,0.005362829,NULL,NULL,NULL,,0.006021959,0.006021959,,0.000659131,,,,,,NULL,,0,YES,YES,MENA,Middle East & North Africa,United Arab Emirates,High_Income,High Income,AE,NO,NONE,Not IDA-IBRD,NULL
ARE,2004,United Arab Emirates,NULL,,NULL,,NULL,NULL,NULL,0.005599713,,NULL,NULL,0.005599713,NULL,NULL,NULL,,0.006189156,0.006189156,,0.000589443,,,,,,NULL,,0,YES,YES,MENA,Middle East & North Africa,United Arab Emirates,High_Income,High Income,AE,NO,NONE,Not IDA-IBRD,NULL
ARE,2005,United Arab Emirates,NULL,,NULL,,NULL,NULL,NULL,0.005807169,,NULL,NULL,0.005807169,NULL,NULL,NULL,,0.00644035,0.00644035,,0.00063318,,,,,,NULL,,0,YES,YES,MENA,Middle East & North Africa,United Arab Emirates,High_Income,High Income,AE,NO,NONE,Not IDA-IBRD,NULL
ARE,2006,United Arab Emirates,NULL,,NULL,,NULL,NULL,NULL,0.005745823,,NULL,NULL,0.005745823,NULL,NULL,NULL,,0.007085739,0.007085739,,0.001339916,,,,,,NULL,,0,YES,YES,MENA,Middle East & North Africa,United Arab Emirates,High_Income,High Income,AE,NO,NONE,Not IDA-IBRD,NULL
ARE,2007,United Arab Emirates,NULL,,NULL,,NULL,NULL,NULL,0.008552603,,NULL,NULL,0.008552603,NULL,NULL,NULL,,0.009441542,0.009441542,,0.000888939,,,,,,NULL,,0,YES,YES,MENA,Middle East & North Africa,United Arab Emirates,High_Income,High Income,AE,NO,NONE,Not IDA-IBRD,NULL
ARE,2008,United Arab Emirates,NULL,,NULL,,NULL,NULL,NULL,0.007497109,,NULL,NULL,0.007497109,NULL,NULL,NULL,,0.008524228,0.008524228,,0.001027119,,,,,,NULL,,0,YES,YES,MENA,Middle East & North Africa,United Arab Emirates,High_Income,High Income,AE,NO,NONE,Not IDA-IBRD,NULL
ARE,2009,United Arab Emirates,NULL,,NULL,,NULL,NULL,NULL,0.009177869,,NULL,NULL,0.009177869,NULL,NULL,NULL,,0.010616945,0.010616945,,0.001439076,,,,,,NULL,,0,YES,YES,MENA,Middle East & North Africa,United Arab Emirates,High_Income,High Income,AE,NO,NONE,Not IDA-IBRD,NULL
ARE,2010,United Arab Emirates,NULL,,NULL,,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,NULL,,0,YES,YES,MENA,Middle East & North Africa,United Arab Emirates,High_Income,High Income,AE,NO,NONE,Not IDA-IBRD,NULL
ARE,2011,United Arab Emirates,NULL,,NULL,,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,NULL,,0,YES,YES,MENA,Middle East & North Africa,United Arab Emirates,High_Income,High Income,AE,NO,NONE,Not IDA-IBRD,NULL
ARE,2012,United Arab Emirates,0.22737846,,0.23,,NULL,NULL,NULL,,,NULL,NULL,NULL,0.00327111,NULL,NULL,,,,,,,,,,73617622855,NULL,3.12801E+11,0,YES,YES,MENA,Middle East & North Africa,United Arab Emirates,High_Income,High Income,AE,NO,NONE,Not IDA-IBRD,NULL
ARE,2013,United Arab Emirates,0.222730985,,0.22,,NULL,NULL,NULL,,,NULL,NULL,NULL,0.003559787,NULL,NULL,,,,,,,,,,75757039548,0.029061203,3.191E+11,0,YES,YES,MENA,Middle East & North Africa,United Arab Emirates,High_Income,High Income,AE,NO,NONE,Not IDA-IBRD,NULL
ARE,2014,United Arab Emirates,0.189055197,,0.19,,NULL,NULL,NULL,,,NULL,NULL,NULL,0.003579823,NULL,NULL,,,,,,,,,,67057896032,-0.114829507,2.799E+11,0,YES,YES,MENA,Middle East & North Africa,United Arab Emirates,High_Income,High Income,AE,NO,NONE,Not IDA-IBRD,NULL
ARE,2015,United Arab Emirates,0.125071279,,0.13,,NULL,NULL,NULL,,,NULL,NULL,NULL,0.00326934,NULL,NULL,,,,,,,,,,46627930793,-0.30466159,1.645E+11,0,YES,YES,MENA,Middle East & North Africa,United Arab Emirates,High_Income,High Income,AE,NO,NONE,Not IDA-IBRD,NULL
ARE,2016,United Arab Emirates,0.08907531,,0.09,,NULL,NULL,NULL,,,NULL,NULL,NULL,0.003355577,NULL,NULL,,,,,,,,,,34224735043,-0.266003563,1.168E+11,0,YES,YES,MENA,Middle East & North Africa,United Arab Emirates,High_Income,High Income,AE,NO,NONE,Not IDA-IBRD,NULL
ARE,2017,United Arab Emirates,0.120106091,,0.12,,NULL,NULL,NULL,,,NULL,NULL,NULL,0.003316255,NULL,NULL,,,,,,,,,,47242785241,0.380369641,1.70087E+11,0,YES,YES,MENA,Middle East & North Africa,United Arab Emirates,High_Income,High Income,AE,NO,NONE,Not IDA-IBRD,NULL
ARE,2018,United Arab Emirates,0.140055256,0.170843027,0.31,0.013080552,0.009730797,NULL,0.009730797,0.130154314,0.124583534,0.119668589,3.12E-08,0.005256799,0.00317961,0.000170145,0.000313981,,,,0.009900942,,,0.005239399,,,55745119085,0.179971054,2.17168E+11,0,YES,YES,MENA,Middle East & North Africa,United Arab Emirates,High_Income,High Income,AE,NO,NONE,Not IDA-IBRD,NULL
ARE,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,YES,YES,MENA,Middle East & North Africa,United Arab Emirates,High_Income,High Income,AE,NO,NONE,Not IDA-IBRD,NULL
ARE,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,YES,YES,MENA,Middle East & North Africa,United Arab Emirates,High_Income,High Income,AE,NO,NONE,Not IDA-IBRD,NULL
ARG,2003,Argentina,0.19017012,,0.19,0.07534694,0.039689369,0.012259076,0.024369366,0.140909699,0.108848478,0.090363561,0.019191881,0.027966578,0.026086519,0.009571052,0.004094643,,0.216256639,0.19017012,0.049260421,0.049260421,0.022610046,0.005617402,,,53458010377,0.310272844,71486754594,0,YES,YES,LAC,Latin America & the Caribbean,Argentina,Upper_Middle_Income,Upper-Middle Income,AR,NO,IBRD,IBRD,NULL
ARG,2004,Argentina,0.215234553,,0.22,0.085599549,0.048565334,0.012813929,0.033542443,0.157666586,0.124877143,0.10642821,0.019061173,0.028122194,0.02803158,0.009002634,0.00466725,,0.243266133,0.215234553,0.057567968,0.057567968,0.021174319,0.006700376,,,65967012396,0.233996775,1.04414E+11,0,YES,YES,LAC,Latin America & the Caribbean,Argentina,Upper_Middle_Income,Upper-Middle Income,AR,NO,IBRD,IBRD,NULL
ARG,2005,Argentina,0.215445772,,0.22,0.088111047,0.050130465,0.01406292,0.033648838,0.15720467,0.125146645,0.107698912,0.018212115,0.028029577,0.029869943,0.008110638,0.004028448,,0.245315715,0.215445772,0.058241104,0.058241104,0.021153166,0.00665461,,,71876654568,0.089584808,1.25505E+11,0,YES,YES,LAC,Latin America & the Caribbean,Argentina,Upper_Middle_Income,Upper-Middle Income,AR,NO,IBRD,IBRD,NULL
ARG,2006,Argentina,0.216224643,,0.22,0.090144376,0.048559078,0.013950215,0.032002351,0.160648025,0.127690337,0.1113039,0.01629396,0.028061237,0.034567759,0.007017539,0.004896451,,0.250792402,0.216224643,0.055576616,0.055576616,0.020549766,0.007178333,,,77941433823,0.084377595,1.54796E+11,0,YES,YES,LAC,Latin America & the Caribbean,Argentina,Upper_Middle_Income,Upper-Middle Income,AR,NO,IBRD,IBRD,NULL
ARG,2007,Argentina,0.222864035,,0.22,0.096352403,0.049305078,0.014244121,0.032492335,0.167328442,0.132711933,0.117274792,0.014675952,0.030858179,0.040816809,0.006230516,0.00375833,,0.263680843,0.222864035,0.055535594,0.055535594,0.022798428,0.007821013,,,87570972220,0.123548387,1.99905E+11,0,YES,YES,LAC,Latin America & the Caribbean,Argentina,Upper_Middle_Income,Upper-Middle Income,AR,NO,IBRD,IBRD,NULL
ARG,2008,Argentina,0.230517063,,0.23,0.099739514,0.0475991,0.015321827,0.029596709,0.176500154,0.133433567,0.118806948,0.014293283,0.039408664,0.045722605,0.006417809,0.003657923,,0.276239668,0.230517063,0.054016909,0.054016909,0.031362114,0.007817979,,,94253076106,0.07630501,2.65013E+11,0,YES,YES,LAC,Latin America & the Caribbean,Argentina,Upper_Middle_Income,Upper-Middle Income,AR,NO,IBRD,IBRD,NULL
ARG,2009,Argentina,0.22735311,,0.23,0.11412069,0.045584927,0.01568467,0.027182118,0.175119624,0.138804724,0.12158437,0.015644252,0.032050143,0.061887204,0.006648559,0.004264757,,0.289240313,0.22735311,0.052233486,0.052233486,0.025675768,0.006170053,,,87457583297,-0.072098366,2.83721E+11,0,YES,YES,LAC,Latin America & the Caribbean,Argentina,Upper_Middle_Income,Upper-Middle Income,AR,NO,IBRD,IBRD,NULL
ARG,2010,Argentina,0.229011788,,0.23,0.115045216,0.047196209,0.014430818,0.030489074,0.175625491,0.13778734,0.120829928,0.01577133,0.03453036,0.061658919,0.006190088,0.003307791,,0.290670706,0.229011788,0.053386297,0.053386297,0.027409747,0.006877396,,,97015673286,0.109288293,3.80554E+11,0,YES,YES,LAC,Latin America & the Caribbean,Argentina,Upper_Middle_Income,Upper-Middle Income,AR,NO,IBRD,IBRD,NULL
ARG,2011,Argentina,0.230030652,,0.23,0.119053849,0.050535492,0.016920397,0.031265144,0.173934456,0.13911837,0.124015774,0.014158228,0.031820501,0.062957654,0.005560704,0.002995585,,0.292988305,0.230030652,0.056096195,0.056096195,0.024856704,0.006735818,,,1.03298E+11,0.064755589,5.01242E+11,0,YES,YES,LAC,Latin America & the Caribbean,Argentina,Upper_Middle_Income,Upper-Middle Income,AR,NO,IBRD,IBRD,NULL
ARG,2012,Argentina,0.238201412,,0.24,0.12783368,0.053113142,0.020658072,0.031061612,0.178518744,0.145600837,0.127613476,0.015466866,0.029825596,0.068151012,0.006569526,0.003092311,,0.306352424,0.238201412,0.059682668,0.059682668,0.023244085,0.006308014,,,1.05869E+11,0.024891519,6.28355E+11,0,YES,YES,LAC,Latin America & the Caribbean,Argentina,Upper_Middle_Income,Upper-Middle Income,AR,NO,IBRD,IBRD,NULL
ARG,2013,Argentina,0.241284715,,0.24,0.133299517,0.055457333,0.023833907,0.029670503,0.178489982,0.152244866,0.135513437,0.014837354,0.023874613,0.070504784,0.0073374,0.002370503,,0.311789499,0.241284715,0.062794733,0.062794733,0.016565133,0.007033559,,,1.09819E+11,0.037308686,8.07896E+11,0,YES,YES,LAC,Latin America & the Caribbean,Argentina,Upper_Middle_Income,Upper-Middle Income,AR,NO,IBRD,IBRD,NULL
ARG,2014,Argentina,0.243906029,,0.24,0.133124218,0.058921965,0.027407789,0.028865555,0.177969101,0.149885246,0.133658224,0.01528193,0.02517592,0.06718729,0.007014963,0.002907935,,0.311093319,0.243906029,0.065936928,0.065936928,0.018363533,0.00656429,,,1.08223E+11,-0.014535136,1.11687E+12,0,YES,YES,LAC,Latin America & the Caribbean,Argentina,Upper_Middle_Income,Upper-Middle Income,AR,NO,IBRD,IBRD,NULL
ARG,2015,Argentina,0.244773303,,0.24,0.141106878,0.064579019,0.03160938,0.03119059,0.17343036,0.15151146,0.133882247,0.015509134,0.01898609,0.069763935,0.006763924,0.002932809,,0.314537237,0.244773303,0.071342943,0.071342943,0.012753237,0.005963936,,,1.11574E+11,0.03096448,1.45751E+12,0,YES,YES,LAC,Latin America & the Caribbean,Argentina,Upper_Middle_Income,Upper-Middle Income,AR,NO,IBRD,IBRD,NULL
ARG,2016,Argentina,0.239031176,,0.24,0.127092855,0.053101458,0.02120555,0.028716693,0.179519298,0.147974865,0.130409567,0.015773864,0.015826513,0.067580976,0.006410421,0.015717919,,0.306612153,0.239031176,0.059511879,0.059511879,0.00869078,0.006850213,,,1.0669E+11,-0.043774211,1.96679E+12,0,YES,YES,LAC,Latin America & the Caribbean,Argentina,Upper_Middle_Income,Upper-Middle Income,AR,NO,IBRD,IBRD,NULL
ARG,2017,Argentina,0.231954228,,0.23,0.127790739,0.052584975,0.022197205,0.027911464,0.173073018,0.152616208,0.133838092,0.017174449,0.013280923,0.06890953,0.006296234,0.007175887,,0.300863757,0.231954228,0.058881209,0.058881209,0.006211627,0.006635664,,,1.06449E+11,-0.002256242,2.47269E+12,0,YES,YES,LAC,Latin America & the Caribbean,Argentina,Upper_Middle_Income,Upper-Middle Income,AR,NO,IBRD,IBRD,NULL
ARG,2018,Argentina,0.225285117,,0.23,0.118746644,0.05114368,0.020281299,0.027501632,0.169077173,0.151179103,0.136002577,0.01404802,0.015556488,0.0625387,0.005064264,0.002341582,,0.287823817,0.225285117,0.056207944,0.056207944,0.007816103,0.007338053,,,1.00736E+11,-0.053667773,3.27626E+12,0,YES,YES,LAC,Latin America & the Caribbean,Argentina,Upper_Middle_Income,Upper-Middle Income,AR,NO,IBRD,IBRD,NULL
ARG,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,YES,YES,LAC,Latin America & the Caribbean,Argentina,Upper_Middle_Income,Upper-Middle Income,AR,NO,IBRD,IBRD,NULL
ARG,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,YES,YES,LAC,Latin America & the Caribbean,Argentina,Upper_Middle_Income,Upper-Middle Income,AR,NO,IBRD,IBRD,NULL
ARM,2003,Armenia,0.144180003,0.013357359,0.16,0.052434927,0.021178581,0.01032875,0.010849831,0.119265603,0.090403536,0.066334019,0.024069474,0.006600841,0.027520528,0.003735818,0.022261227,,0.171700531,0.144180003,0.024914399,0.024914399,,0.006600841,,,878243050,0.095609876,2.34241E+11,0,NO,NO,ECA,Eastern Europe & Central Asia,Armenia,Lower_Middle_Income,Low-Middle Income,AM,NO,IBRD,IBRD,NULL
ARM,2004,Armenia,0.1445258,0.017324353,0.16,0.057938133,0.027476716,0.010699143,0.016777573,0.113227862,0.059251238,0.053766661,0.005484562,0.0059697,0.026640195,0.003821222,0.048006924,,0.171165995,0.1445258,0.031297938,0.031297938,,0.0059697,,,972786088.9,0.107650199,2.75747E+11,0,NO,NO,ECA,Eastern Europe & Central Asia,Armenia,Lower_Middle_Income,Low-Middle Income,AM,NO,IBRD,IBRD,NULL
ARM,2005,Armenia,0.147577445,0.022312955,0.17,0.063665078,0.03262426,0.011866671,0.020757588,0.112394132,0.064460515,0.059093086,0.005367465,0.006870787,0.028481765,0.002559054,0.04106283,,0.17605921,0.147577445,0.035183313,0.035183313,,0.006870787,,,1131398715,0.16304985,3.30999E+11,0,NO,NO,ECA,Eastern Europe & Central Asia,Armenia,Lower_Middle_Income,Low-Middle Income,AM,NO,IBRD,IBRD,NULL
ARM,2006,Armenia,0.148093472,0.025477793,0.17,0.070637097,0.037948264,0.013353224,0.02459504,0.10765542,0.061454113,0.056421792,0.005032321,0.006437905,0.030199044,0.002489788,0.039763402,,0.178292517,0.148093472,0.040438052,0.040438052,,0.006437905,,,1285221661,0.135958212,3.93364E+11,0,NO,NO,ECA,Eastern Europe & Central Asia,Armenia,Lower_Middle_Income,Low-Middle Income,AM,NO,IBRD,IBRD,NULL
ARM,2007,Armenia,0.163680746,0.028142414,0.19,0.06930869,0.038844434,0.014869561,0.023974886,0.122464522,0.091044366,0.07785189,0.013192498,0.007623987,0.028092466,0.00237179,0.023796169,,0.191773212,0.163680746,0.041216224,0.041216224,,0.007623987,,,1615102841,0.256672597,5.15477E+11,0,NO,NO,ECA,Eastern Europe & Central Asia,Armenia,Lower_Middle_Income,Low-Middle Income,AM,NO,IBRD,IBRD,NULL
ARM,2008,Armenia,0.177086959,0.027256368,0.2,0.070872948,0.039224153,0.015063107,0.024161052,0.135640757,0.101220381,0.088362886,0.012857495,0.010450546,0.029426747,0.002222048,0.023969831,,0.206513706,0.177086959,0.041446202,0.041446202,,0.010450546,,,1867956983,0.156556063,6.31887E+11,0,NO,NO,ECA,Eastern Europe & Central Asia,Armenia,Lower_Middle_Income,Low-Middle Income,AM,NO,IBRD,IBRD,NULL
ARM,2009,Armenia,0.170636597,0.026342782,0.2,0.082800128,0.045207305,0.019163399,0.026043905,0.120590942,0.094047824,0.079688931,0.013612937,0.007993028,0.032754473,0.004838351,0.01855009,,0.203391071,0.170636597,0.050045655,0.050045655,,0.007993028,,,1546128682,-0.172288925,5.36081E+11,0,NO,NO,ECA,Eastern Europe & Central Asia,Armenia,Lower_Middle_Income,Low-Middle Income,AM,NO,IBRD,IBRD,NULL
ARM,2010,Armenia,0.176156772,0.026721337,0.2,0.078869156,0.043856894,0.021368663,0.022488231,0.127729764,0.101006115,0.08620424,0.013912638,0.008487001,0.030442148,0.004570114,0.018236648,,0.20659892,0.176156772,0.048427008,0.048427008,,0.008487001,,,1631261902,0.055062183,6.09538E+11,0,NO,NO,ECA,Eastern Europe & Central Asia,Armenia,Lower_Middle_Income,Low-Middle Income,AM,NO,IBRD,IBRD,NULL
ARM,2011,Armenia,0.177357449,0.029093772,0.21,0.084353075,0.04739421,0.021495954,0.025898256,0.125680707,0.097354787,0.086041607,0.010430122,0.009605574,0.032676333,0.004282532,0.018720346,,0.210033782,0.177357449,0.051676742,0.051676742,,0.009605574,,,1719572402,0.05413631,6.70047E+11,0,NO,NO,ECA,Eastern Europe & Central Asia,Armenia,Lower_Middle_Income,Low-Middle Income,AM,NO,IBRD,IBRD,NULL
ARM,2012,Armenia,0.179603189,0.027049351,0.21,0.081772144,0.049296361,0.021485552,0.027810637,0.128080596,0.099950287,0.087513984,0.011560821,0.010088012,0.030249661,0.002226122,0.018042297,,0.20985285,0.179603189,0.051522483,0.051522483,,0.010088012,,,1866722921,0.085573901,7.6627E+11,0,NO,NO,ECA,Eastern Europe & Central Asia,Armenia,Lower_Middle_Income,Low-Middle Income,AM,NO,IBRD,IBRD,NULL
ARM,2013,Armenia,NULL,0.027963095,NULL,0.094924743,0.086581236,0.056322807,0.027320764,0.129202274,0.099545496,0.088121937,0.011423559,0.010156713,NULL,0.004477381,0.019500065,,0.224127017,,,,,0.010156713,,,,NULL,,0,NO,NO,ECA,Eastern Europe & Central Asia,Armenia,Lower_Middle_Income,Low-Middle Income,AM,NO,IBRD,IBRD,NULL
ARM,2014,Armenia,NULL,0.030198416,NULL,0.091890738,0.084522734,0.059856403,0.021431177,0.132185559,0.111179831,0.091097506,0.010459422,0.010011894,NULL,0.003850007,0.010993834,,0.224076297,,,,,0.010011894,,,,NULL,,0,NO,NO,ECA,Eastern Europe & Central Asia,Armenia,Lower_Middle_Income,Low-Middle Income,AM,NO,IBRD,IBRD,NULL
